Afrika	Africa
Šablonas:Location map Uljanovsko sritis	Template:Location map Russia Ulyanovsk Oblast
Šablonas:Location map Užbaikalės kraštas	Template:Location map Russia Zabaykalsky Krai
Šablonas:Location map Čiukčių autonominė apygarda	Template:Location map Russia Chukotka Autonomous Okrug
Šablonas:Location map Žydų autonominė sritis	Template:Location map Russia Jewish Autonomous Oblast
Šablonas:Marijampolės apskritis	Template:Marijampole County
Šablonas:Azijos FČ	Template:AFC Asian Cup
Šablonas:Europos atletika	Template:European Athletics championships
Šablonas:Europos čiuožimas	Template:European Figure Skating Championships
Vikisritis:Italija	Portal:Italy
Šablonas:IAAF čempionatai	Template:IAAF Championships
San Marino kapitonas-regentas	List of Captains Regent of San Marino
Šablonas:PD-link	Template:PD-link
Šablonas:Kroatijos istorija	Template:History of Croatia
Šablonas:NHL	Template:NHL
Šablonas:Country IOC alias ANZ	Template:Country IOC alias ANZ
Krokinis minkštenis	Hapalopilus croceus
Sofija Tyzenhauzaitė de Šuazel-Gufjė	Sophie de Choiseul-Gouffier
Šablonas:Atlanta Hawks	Template:Atlanta Hawks current roster
Šablonas:100mOlimpiniaičempionai	Template:Footer Olympic Champions 100 m Men
Šablonas:Panevėžio apskritis	Template:Panevezys County
Šablonas:Parolimpinės žaidynės	Template:Paralympic Games
Šablonas:Pirelli	Template:Pirelli
Kamštinis skylenis	Inonotus dryadeus
Šablonas:Lietuvos premjerai	Template:Prime Ministers of Lithuania
Šablonas:Lietuvos prezidentai	Template:Leaders of Lithuania since 1919
TP-Seinäjoki	TP-Seinäjoki
Šablonas:Danijos regionai	Template:Regions of Denmark
Šablonas:Metų laikai	Template:Seasons
Šablonas:Burgundijos apskritis	Template:Seventeen Provinces
Šablonas:Signatarai	Template:Signatories of the Act of 11 March
Sąrašas:Jungtinės Karalystės premjerai	List of Prime Ministers of the United Kingdom
Šablonas:2004olimpiadarungtys	Template:EventsAt2004SummerOlympics
Šablonas:2012olimpiadarungtys	Template:EventsAt2012SummerOlympics
Šablonas:PD-LithuaniaGov	Template:PD-LT-exempt
Šablonas:Senosios Japonijos žemės	Template:Japan Old Province
Šablonas:UNESCOArgentina	Template:World Heritage Sites in Argentina
Šablonas:UNESCOBulgarija	Template:World Heritage Sites in Bulgaria
Šablonas:UNESCOKipras	Template:World Heritage Sites in Cyprus
Šablonas:UNESCOPortugalija	Template:World Heritage Sites in Portugal
Šablonas:UNESCOJK	Template:World Heritage Sites in the United Kingdom
Šablonas:UNESCOČekija	Template:World Heritage Sites in the Czech Republic
Šablonas:Tauragės apskritis	Template:Taurage County
Šablonas:Telšių apskritis	Template:Telsiai County
Šablonas:The Elder Scrolls	Template:Elder Scrolls
Šablonas:NORfutč	Template:Norwegian Premier League teamlist
Riešutų sviestas	Nut butter
Ursonas	North American porcupine
Šablonas:Turkmėnija-stub	Template:Turkmenistan-stub
Šablonas:Juodkalnija-stub	Template:Montenegro-stub
Šablonas:User lv-3	Template:User lv-3
Šablonas:Paragvajus-stub	Template:Paraguay-stub
Šablonas:Kirgizija-stub	Template:Kyrgyzstan-stub
Šablonas:User sgs-3	Template:User sgs-3
Šablonas:Country IOC alias GUI	Template:Country IOC alias GUI
Šablonas:Country flag IOC alias SRI	Template:Country flag IOC alias SRI
Šablonas:Country flag IOC alias UGA	Template:Country flag IOC alias UGA
Šablonas:Ale	Template:Lang-ale
Šarminis akumuliatorius	Rechargeable alkaline battery
Vikiprojektas:Ukraina	Wikipedia:WikiProject Ukraine
Vikipedija:Vikiholizmas	Wikipedia:Wikipediholic
Arakano karalystė	Kingdom of Mrauk U
Šablonas:Utenos apskritis	Template:Utena County
Šablonas:Vitebsko sritis	Template:Vitebsk Region
Šablonas:Klyksmas	Template:Scream
Šablonas:LDK lauko etmonai	Template:Field Hetmans of Lithuania
Dviprasmybė (argumentacija)	Equivocation
Šablonas:Čekijos monarchai	Template:Monarchs of Bohemia
Šablonas:Šiaulių apskritis	Template:Siauliai County
Vikiprojektas:Kalnai	Wikipedia:WikiProject Mountains
Šablonas:Frac	Template:Frac
Šablonas:Kosminė Stotis	Template:Infobox space station
Šablonas:Iškelti	Template:Move portions
Praporščikas	Praporshchik
Vikisritis:Grybai	Portal:Fungi
Vikisritis:Lotynų Amerika	Portal:Latin America
Vikisritis:Lietuva	Portal:Lithuania
Šablonas:Atletikos rungtys	Template:Athletics events
Šablonas:Tuvos kožunai	Template:Tuva Republic
Vėliavininkas	Chorąży
Vikiprojektas:Kinija	Wikipedia:WikiProject China
Vikiprojektas:JAV	Wikipedia:WikiProject United States
Šablonas:Lietuvos aukštosios mokyklos	Template:Universities in Lithuania
Vikipedija:Lietuviškosios Vikipedijos istorija	Wikipedia:Size of Wikipedia
Vikiprojektas:Tibetas	Wikipedia:WikiProject Tibet
TR	TR
Šablonas:Imtynės2012olimpinės	Template:WrestlingAt2012SummerOlympics
Šablonas:Krepšinis2012olimpinės	Template:BasketballAt2012SummerOlympics
Lego Mindstorms	Lego Mindstorms
Akademijos galerija (Florencija)	Galleria dell'Accademia
V6	V6 engine
Asmenvardis	Anthroponymy
Šablonas:Pasaulio krepšinio čempionatai	Template:FIBA Basketball World Cup
Šablonas:Paleolito kultūros	Template:Paleolithic
Mykolas Ruzgys	Mykolas Ruzgys
Šablonas:Buriavimas2012olimpinės	Template:SailingAt2012SummerOlympics
Apatinės galūnės	Human leg
Brusualis	Bruzual
Sakiai	Pitheciidae
Šablonas:Tgl	Template:Lang-tl
Samai	Samma tribe
Šablonas:Country IOC alias MEX	Template:Country IOC alias MEX
Šablonas:Country IOC alias ARG	Template:Country IOC alias ARG
Šablonas:Rumunijos apskritys	Template:Counties (judete) of Romania
Šablonas:Taipėjaus rajonai	Template:TaipeiDistricts
Šablonas:OkeanijaHimnai	Template:National Anthems of Oceania and the Pacific Islands
Kategorija:Bridžas	Category:Contract bridge
Riūkiū salos	Ryukyu Islands
Smailialapė plūdė	Potamogeton acutifolius
Šablonas:Country flag IOC alias GRN	Template:Country flag IOC alias GRN
Šablonas:Country IOC alias MDV	Template:Country IOC alias MDV
Šablonas:Country flag IOC alias GUM	Template:Country flag IOC alias GUM
Šablonas:Country flag IOC alias EGY	Template:Country flag IOC alias EGY
Šablonas:Country IOC alias GUY	Template:Country IOC alias GUY
Šablonas:Country flag IOC alias PAR	Template:Country flag IOC alias PAR
Šablonas:Country IOC alias ARU	Template:Country IOC alias ARU
Šablonas:Country IOC alias THA	Template:Country IOC alias THA
Šablonas:Country IOC alias INA	Template:Country IOC alias INA
Lazuritas	Lazurite
Kategorija:Ledo ritulio varžybos	Category:Ice hockey tournaments
Šablonas:Robert Zemeckis	Template:Robert Zemeckis
Jaunesnysis leitenantas	Second lieutenant
Šablonas:Country IOC alias GEO	Template:Country IOC alias GEO
Ivan Koljević	Ivan Koljević
Kategorija:JAV indėnai	Category:Indigenous peoples in the United States
Mantas Šilkauskas	Mantas Šilkauskas
Šablonas:User ltg-2	Template:User ltg-2
Šablonas:Sms	Template:SMS
Šablonas:Urugvajus-stub	Template:Uruguay-stub
Šablonas:User ltg-0	Template:User ltg-0
Šablonas:Vidurinės Indijos karalystės	Template:Middle kingdoms of India
Vikipedija:Adminitis	Wikipedia:Adminitis
Šablonas:Vengrijos istorija	Template:History of Hungary
Šablonas:User nn-1	Template:User nn-1
Šablonas:Namibija-stub	Template:Namibia-stub
Šablonas:User lt-2	Template:User lt-2
Šablonas:User zh-min-nan-3	Template:User nan-3
Šablonas:User ltg	Template:User ltg
Šablonas:User ltg-3	Template:User ltg-3
Šablonas:EuroBasket 2011	Template:EuroBasket 2011
Šablonas:User ru-3	Template:User ru-3
Šablonas:User ltg-1	Template:User ltg-1
Šablonas:Peru-stub	Template:Peru-stub
Šablonas:User nl-3	Template:User nl-3
Šablonas:User nn	Template:User nn
Šablonas:Biografija-stub	Template:Bio-stub
Vikisritis:Baudžiamoji justicija	Portal:Criminal justice
Šablonas:Spalvos atspalviai	Template:Shades of color
Šablonas:Nigerija-stub	Template:Nigeria-stub
Matas Šalčius	Matas Šalčius
Šablonas:Country flag IOC alias GEQ	Template:Country flag IOC alias GEQ
Šablonas:User az-4	Template:User az-4
Šablonas:Sinbėjaus rajonai	Template:New Taipei divisions
Šablonas:User kk-3	Template:User kk-3
Šablonas:Location map Jurbarko rajono savivaldybė	Template:Location map Lithuania Jurbarkas District Municipality
Šablonas:Albanijos istorija	Template:History of Albania
Šablonas:Mozambikas-stub	Template:Mozambique-stub
Šablonas:Nusivylusios namų šeimininkės	Template:Desperate Housewives
Šablonas:Nepalas-stub	Template:Nepal-stub
Šablonas:User dsb-1	Template:User dsb-1
Šablonas:User frp-1	Template:User frp-1
Liejininkystė	Casting (metalworking)
Moldavijos kunigaikštystė	Moldavia
Šablonas:Turkijos prezidentai	Template:Presidents of Turkey
Šablonas:Country IOC alias DMA	Template:Country IOC alias DMA
Šablonas:User th-4	Template:User th-4
Šablonas:User sa-2	Template:User sa-2
Šablonas:Country flag IOC alias BAN	Template:Country flag IOC alias BAN
Šablonas:FIFA 2010 pasaulio futbolo čempionato stadionai	Template:2010 FIFA World Cup stadiums
Etiopijos imperatorius	Emperor of Ethiopia
Šablonas:User sv-4	Template:User sv-4
Asociatyvinis vienetas	Associative entity
Vikipedija:Žiniasklaidai	Wikipedia:Press Kit
Šablonas:User nds-nl-1	Template:User nds-nl-1
Šablonas:User hi	Template:User hi
Šablonas:User hu-2	Template:User hu-2
Šablonas:Yrk	Template:Lang-yrk
Šablonas:Country IOC alias LAO	Template:Country IOC alias LAO
Šablonas:Vengrija-stub	Template:Hungary-stub
Šablonas:User sh-2	Template:User sh-2
Šablonas:Kino regionai	Template:World cinema
Šablonas:Symbol	Template:Sym
Šablonas:Country IOC alias BAN	Template:Country IOC alias BAN
Šablonas:Kosovo sritys	Template:Districts of Kosovo
Šablonas:User sgs-4	Template:User sgs-4
Šablonas:User ltg-4	Template:User ltg-4
Šablonas:Maltos savivaldybės	Template:Local councils of Malta and Gozo
Šablonas:NEXTMONTH.YEAR	Template:NEXTMONTH.YEAR
Šablonas:Country flag IOC alias TOG	Template:Country flag IOC alias TOG
Aigialėjas	Aegialeus
Šablonas:Country IOC alias SUR	Template:Country IOC alias SUR
Vikisritis:Okeanija	Portal:Oceania
Šablonas:Finougrų gentys	Template:Uralic peoples
Šablonas:Jeruzalės monarchai	Template:Monarchs of the Kingdom of Jerusalem
Šablonas:Sudanas-ter	Template:States of Sudan
Šablonas:P2	Template:P2
Vilniaus universiteto Chemijos fakultetas	Vilnius University Faculty of Chemistry
Šablonas:Football League Two	Template:Football League Two teamlist
Šablonas:Kambodžos istorija	Template:History of Cambodia
Šablonas:VikiProjekto pabaiga	Template:WikiProject Footer
Šablonas:User sgs-0	Template:User sgs-0
Šablonas:Estijos istorija	Template:History of Estonia
Šablonas:Country IOC alias VAN	Template:Country IOC alias VAN
Šablonas:P1	Template:P1
Šablonas:Kiotas	Template:Kyoto
Šablonas:Taojuano rajonai	Template:Taiwan Taoyuan divisions
Šablonas:Country IOC alias CHA	Template:Country IOC alias CHA
Šablonas:Audio-nohelp	Template:Audio-nohelp
Šablonas:Venesuela-ter	Template:Administrative divisions of Venezuela
Šablonas:Bosnijos ir Hercegovinos federacijos kantonai	Template:Cantons of the Federation of Bosnia and Herzegovina
Šablonas:Infolentelė architektas	Template:Infobox architect
Naujieji Elmininkai	Naujieji Elmininkai
Pagalba:Idealus straipsnis	Wikipedia:Article development
Šablonas:Sco	Template:Lang-sco
Šablonas:Country IOC alias SOM	Template:Country IOC alias SOM
Šablonas:User sgs-1	Template:User sgs-1
Vikisritis:Molekulinė ir ląstelės biologija	Portal:Molecular and cellular biology
Vikipedija:Netikusių idėjų sąrašas	Wikipedia:List of bad article ideas
Šablonas:NEXTMONTHNAME	Template:NEXTMONTHNAME
Šablonas:Eurozona	Template:Eurozone labelled map
Šablonas:Location map Kanados Niufaundlandas	Template:Location map Canada Newfoundland
Šablonas:Kim šeimos medis	Template:Kim dynasty (North Korea) family tree
Šablonas:Country flag IOC alias BHU	Template:Country flag IOC alias BHU
Vikipedija:Ūkvedžiai	Wikipedia:Stewards
Šablonas:Alžyras-ter	Template:Provinces of Algeria
Šablonas:Kataro turas	Template:Tour of Qatar
Šablonas:Country flag IOC alias SKN	Template:Country flag IOC alias SKN
Vikiprojektas:Upės	Wikipedia:WikiProject Rivers
Šablonas:Country IOC alias NIG	Template:Country IOC alias NIG
Šablonas:Country IOC alias GAM	Template:Country IOC alias GAM
Šablonas:Nyderlandų Antilai	Template:Island territories of the Netherlands Antilles
Šablonas:Chm	Template:Lang-chm
Šablonas:Discogs atlikėjas	Template:Discogs artist
Šablonas:Country flag IOC alias ALB	Template:Country flag IOC alias ALB
Šablonas:Krepšinio čempionatas	Template:Infobox sports league
Šablonas:NEXTMONTH	Template:NEXTMONTH
Šablonas:Country IOC alias YEM	Template:Country IOC alias YEM
Monferato marka	March of Montferrat
Šablonas:VFRP	Template:Politics of Germany
Šablonas:Ltg	Template:Lang-ltg
Klubinis turtas	Club good
Šablonas:Vietnamo tautos	Template:Ethnic groups in Vietnam
Šablonas:User lv-2	Template:User lv-2
Šablonas:User sgs-2	Template:User sgs-2
Šablonas:Italijos prezidentai	Template:ItalianPresidents
Šablonas:MedalTable	Template:MedalTable
Tekstilė (menas)	Textile arts
Šablonas:Krl	Template:Lang-krl
Šablonas:F1 lenktynės	Template:F1 race report
Šablonas:Senegalas-stub	Template:Senegal-stub
Olifantsas (Pietų Kapas)	Olifants River (Western Cape)
Šablonas:Country flag IOC alias ASA	Template:Country flag IOC alias ASA
Šablonas:Kbd	Template:Lang-kbd
Šablonas:User musulmonas	Template:User Muslim
Maršalka	Marszałek
Ąžuolynas (Kaunas)	Ąžuolynas
Šablonas:Infolentelė Indija Olimpinėse žaidynėse	Template:Infobox Olympics India
Olifantsas (Vakarų Kapas)	Olifants River (Southern Cape)
Pajūrio regioninis parkas	Seaside Regional Park
Šablonas:Barbadosas-ter	Template:Parishes of Barbados
Šablonas:Sent Vinsentas-ter	Template:Parishes of Saint Vincent and the Grenadines
Šablonas:Se	Template:Lang-se
Šablonas:User JK	Template:User UK
Šablonas:Kompiuterinių žaidimų žanrai	Template:Video game genre
Šablonas:Uigūrija-ter	Template:Xinjiang
Šablonas:Europos nacionalinės futbolo federacijos (UEFA)	Template:UEFA associations
Sąrašas:Šalys pagal BVP	List of countries by GDP (PPP)
Kaimanai	Caiman (genus)
Šablonas:SarVVPM	Template:SLBY
Šablonas:Kornvalio hercogai	Template:Dukes of Cornwall
Vaidas Baumila	Vaidas Baumila
Vikipedija:Kritika	Wikipedia:Criticism
Šablonas:Infobox Basketball Olympic tourney	Template:Infobox basketball tournament at games
Liudvikas Narcizas Rasimavičius	Liudvikas Narcizas Rasimavičius
Vikipedija:Kam administratoriaus teisių nereikia	Wikipedia:What adminship is not
Šablonas:Country flag IOC alias VIN	Template:Country flag IOC alias VIN
Vikipedija:Vikiteisėjavimas	Wikipedia:Wikilawyering
Šablonas:Country IOC alias MHL	Template:Country IOC alias MHL
Šablonas:Country IOC alias PLW	Template:Country IOC alias PLW
Šablonas:Everton FC	Template:Everton F.C.
Vaigeliškės	Vaigeliškės
Šablonas:ALBfutč	Template:Albanian Superliga teamlist
Šablonas:Beninas-ter	Template:Departments of Benin
Liukarna	Lucarne
Šablonas:Lietuvos valdovai	Template:Monarchs of Lithuania
Šablonas:Fergie	Template:Fergie
Šablonas:Čadas-ter	Template:Regions of Chad
Šablonas:Latvijos prezidentai	Template:Latvia Presidents
Vytautas Budriūnas	Vytautas Budriūnas
For Your Entertainment (daina)	For Your Entertainment (song)
Šablonas:Country IOC alias NAM	Template:Country IOC alias NAM
Plikiškiai	Plikiškiai
Šablonas:Serbijos apygardos	Template:Districts of Serbia
Ford Falcon (Šiaurės Amerikos)	Ford Falcon (North America)
Šablonas:Graikijos karaliai	Template:Kings of Greece
Šablonas:Zambija-ter	Template:Districts of Zambia
Žvaigždžių kartografija	Celestial cartography
Šablonas:Rusijos federalinės magistralės	Template:Russian federal highways
Šablonas:Aragono karaliai	Template:Aragonese monarchs
Pagalba:Redagavimo DUK	Wikipedia:FAQ/Editing
Šablonas:Remarque	Template:Remarque
Aiviekstės HE	Aiviekste hydroelectric power station
Šablonas:WRCsezonai	Template:World Rally Championship results
17 Reasons...	17 Reasons
Šablonas:Cycling squad columns	Template:Cycling squad columns
Šablonas:Zimbabvės provincijos	Template:Geography of Zimbabwe
Vikiprojektas:Indija	Wikipedia:WikiProject India
Šablonas:Cycling squad end	Template:Cycling squad end
Šablonas:Cycling squad rider	Template:Cycling squad rider
Avey Ağstafa	FK Avei Agstafa
Daşqın Zaqatala	FK Daşqın Zaqatala
Azneftyağ Bakı	Azneftyağ Baku FK
FK Ümid Cəlilabad	Ümid FK
Šablonas:Vep	Template:Lang-vep
Çıraqqala Siyəzən	Çıraqqala Siyəzən FK
Fərid Bakı	FK Fərid Baku
MFK Araz Naxçıvan	Araz-Naxçıvan PFK
Şirvan Şamaxı	Şirvan Şamaxı FK
Vikisritis:Mitologija	Portal:Mythology
Japonų-lietuvių kalbų hieroglifų žodynas	Japanese-Lithuanian Hieroglyphs Dictionary
Azəri Bakı	Azeri Baku FK
Neftqaz Bakı	FK Neftqaz Bakı
Tėbai (JAV)	Thebes, Illinois
Šablonas:Location map+	Template:Location map+
Šablonas:Gruzijos istorija	Template:History of Georgia (country)
Šablonas:Siera Leonė-stub	Template:SierraLeone-stub
Šablonas:Malavis-stub	Template:Malawi-stub
Vikipedija:Klonai	Wikipedia:Mirrors and forks
Šablonas:Slovėnija-stub	Template:Slovenia-stub
Vikiprojektas:Haris Poteris	Wikipedia:WikiProject Novels/Harry Potter task force
Šablonas:Gana-ter	Template:Regions of Ghana
Mufu kalnai	Mufu Mountains
Bo	Bō
Įvairiadyglė indigažolė	Indigofera heterantha
Šablonas:Country flag IOC alias MHL	Template:Country flag IOC alias MHL
Ruopažų savivaldybė	Ropaži Municipality
Ordinacija	Fee tail
Šablonas:Bosnijos istorija	Template:History of Bosnia and Herzegovina
Eklogė	Eclogue
Šablonas:Marokas-stub	Template:Morocco-stub
Dafas	Daf
Bostono maratono sprogdinimai	Boston Marathon bombings
Vikipedija:Reikšmingumas (geografija)	Wikipedia:Notability (geographic features)
Šablonas:Europos neolito kultūros	Template:Neolithic Europe
Greitasis kovinio tiekimo laivas	Fast combat support ship
Vikiprojektas:Gyvybės evoliucija	Wikipedia:WikiProject Evolutionary biology
Šablonas:Infolentelė dujotiekis	Template:Infobox pipeline
Audrius Beinorius	Audrius Beinorius
Plėšriamusės	Laphria (fly)
Šablonas:Pussycat Dolls	Template:The Pussycat Dolls
Marek Zub	Marek Zub
Šablonas:Dominikos parapijos	Template:Parishes of Dominica
Šablonas:Burlaivis	Template:Infobox Sailboat Specifications
Šablonas:Europos šalių futbolo sistemos	Template:Football in Europe
Lijundra	Freezing rain
Šablonas:Country IOC alias COM	Template:Country IOC alias COM
Šablonas:Brazilijos prezidentai	Template:Presidents of Brazil
Sąrašas:Trijų simbolių santrumpos (IAA-LXX)	Wikipedia:TLAs from IAA to LZZ
5 mm Bergmann	5mm Bergmann
Šablonas:Cycling squad start	Template:Cycling squad start
Šablonas:Country IOC alias BEN	Template:Country IOC alias BEN
Rape Me	Rape Me
Šiaulių termofikacinė elektrinė	Šiauliai Biomass Power Plant
Šablonas:Denverio Nuggets	Template:Denver Nuggets roster
Šablonas:MOZprov	Template:MZ Provinces
Šablonas:Saturn apdovanojimas už geriausią mokslinės fantastikos filmą	Template:Saturn Award for Best Science Fiction Film
Šablonas:Muzikos klaviatūros	Template:Musical keyboards
Šablonas:Maroko regionai	Template:Regions of Morocco
Talino keleivinis uostas	Tallinn Passenger Port
Šablonas:Kleščelės valsčiaus gyvenvietės	Template:Gmina Kleszczele
Šablonas:Hainuvkos valsčiaus gyvenvietės	Template:Gmina Hajnówka
Šablonas:Bielanų valsčiaus gyvenvietės	Template:Gmina Bielany
Šablonas:Tuniso istorija	Template:History of Tunisia
Vikipedija:Kompetencija nėra nereikalinga	Wikipedia:Competence is required
Klaipėdos centrinis stadionas	Central stadium of Klaipėda
Šablonas:Čeremchos valsčiaus gyvenvietės	Template:Gmina Czeremcha
Šablonas:Nikaragvos politinė sistema	Template:Politics of Nicaragua
Šablonas:Čarna Bialostockos valsčiaus gyvenvietės	Template:Gmina Czarna Białostocka
Šablonas:Gernsio parapijos	Template:Parishes of Guernsey
Šablonas:Narevo valsčiaus gyvenvietės	Template:Gmina Narew
Šablonas:Narevkos valsčiaus gyvenvietės	Template:Gmina Narewka
Šablonas:Muzika	Template:Music
Šablonas:Burkina Fasas-ter	Template:Regions of Burkina Faso
Šablonas:Bialoviežos valsčiaus gyvenvietės	Template:Gmina Białowieża
Smulkiaputis pienas	Microfoam
Šablonas:User Opera	Template:User browser:Opera
Šablonas:Infolentelė arklio veislė	Template:Infobox horse breed
Šablonas:LigųDB	Template:DiseasesDB
Šablonas:BMW	Template:BMW cars
Šablonas:Mauricijus-ter	Template:Mauritius Districts
Libijos Arabų Džamahirijos ginkluotosios pajėgos	Armed Forces of the Libyan Arab Jamahiriya
Šablonas:Lietuvos politinė sistema	Template:Politics of Lithuania
Šablonas:Vilniaus apskritis	Template:Vilnius County
Šablonas:NBA 50	Template:NBA50
Šablonas:Liuksemburgo monarchai	Template:Monarchs of Luxembourg
Port Klangas	Port Klang
Šablonas:Golden State Warriors	Template:Golden State Warriors roster
Juostinas (upė)	Juostinas
Šablonas:Sinchroninisplaukimas2012olimpinės	Template:SynchronizedSwimmingAt2012SummerOlympics
Šablonas:UNESCORumunija	Template:World Heritage Sites in Romania
Geltonpintė	Laetiporus
Šablonas:Ceb	Template:Lang-ceb
Šablonas:Aukščiausios Afrikos šalių futbolo lygos	Template:CAF leagues
Abė (pavardė)	Abe (surname)
Šablonas:UNESCOAlbanijoje	Template:World Heritage Sites in Albania
Rasų seniūnija	Rasos (district)
Šablonas:Bxr	Template:Lang-bxr
Šablonas:Dakaro raliai	Template:Dakar Rally
Šablonas:Country flag IOC alias SOM	Template:Country flag IOC alias SOM
Šablonas:Country flag IOC alias MNE	Template:Country flag IOC alias MNE
Šablonas:Minesotos Timberwolves	Template:Minnesota Timberwolves roster
Vikiprojektas:Cheminiai elementai	Wikipedia:WikiProject Elements
Vištupis	Vištupis
Šablonas:Kento karaliai	Template:Kentish monarchs
2010 m. Lietuvos plaukimo čempionatas	2010 Lithuania Swimming Championships
Šablonas:MedalTopPic	Template:MedalTopPic
Vikipedija:Infolentelės	Wikipedia:Manual of Style/Infoboxes
Šablonas:RWC	Template:Rugby Union World Cup
Vikipedija:VisualEditor	Wikipedia:VisualEditor
Gilasys	Gilasys
Energetik Əli-Bayramlı	Energetik Əli-Bayramlı FK
Portugesa (kalnas)	Chiqllarasu
Vikisritis:Žuvys	Portal:Fish
1990 m. Lietuvos lengvosios atletikos čempionatas	1990 Lithuanian Athletics Championships
Šablonas:Stromae	Template:Stromae
Šablonas:Los Andželo Clippers	Template:Los Angeles Clippers roster
Šablonas:Portlendo Trail Blazers	Template:Portland Trail Blazers roster
Šablonas:Los Andželo Lakers	Template:Los Angeles Lakers roster
Šablonas:Farerų salų savivaldybės	Template:Municipalities of the Faroe Islands
Vikisritis:Komiksai	Portal:Comics
Šablonas:FIFA 1982 pasaulio futbolo čempionato stadionai	Template:1982 FIFA World Cup stadiums
Bahamų transportas	Transport in the Bahamas
Alvydas Duonėla	Alvydas Duonėla
Šablonas:Tonga-stub	Template:Tonga-stub
Tunšo	Tunshu
Azrako šlapynių draustinis	Azraq Wetland Reserve
Šv. Tomo upė	Qañawimayu
Šablonas:Muzikos įrašų topai	Template:Record Charts
Boz Gurd Samux	Boz Qurd Samukh FK
Jonas Asevičius-Acukas	Jonas Acus-Acukas
Chrysler Town and Country (iki 1990)	Chrysler Town & Country (1941–1988)
Carmen Susana Simões	Carmen Susana Simões
Šablonas:Armėnijos istorija nuo viduramžių	Template:History of Armenia
Šablonas:Minsko sritis	Template:Minsk Region
Dakos centrinis kalėjimas	Dhaka Central Jail
Šablonas:Turkijos pasaulio paveldo vietos	Template:World Heritage Sites in Turkey
Šablonas:Gardino sritis	Template:Grodno Region
Ventspilio aukštoji mokykla	Ventspils University College
Centrinės Afrikos Respublikos ryšiai	Telecommunications in the Central African Republic
Leonas Baltrūnas	Leonas Baltrūnas
Zenonas Puzinauskas	Zenonas Puzinauskas
Dinaras (moneta)	Gold dinar
Emberų kalbos	Embera language
Šablonas:Wo	Template:Lang-wo
Šablonas:Namibijos regionai	Template:Regions of Namibia
Diatoniniai intervalai	Diatonic and chromatic
Dinamometras	Dynamometer
ImpressPages	ImpressPages
Šablonas:Mersijos monarchai	Template:Mercian monarchs
Šablonas:Lietuvos didieji kancleriai	Template:Grand Chancellors of Lithuania
Žygimantas Stanulis	Žygimantas Stanulis
Gaudeamus (radijo stotis)	KTU radio Gaudeamus
Fischer	Fischer
Džibučio ryšiai	Telecommunications in Djibouti
FK Borac Kozarska Dubica	FK Borac Kozarska Dubica
Rebeka Kim	Rebeka Kim
Georgas Freidgeimas	Georgas Freidgeimas
GM platformos	List of GM platforms
Albinas Elskus	Albinas Elskus
In the Garden of Souls	In the Garden of Souls
Inga Stasiulionytė	Inga Stasiulionytė
FC Progresul Briceni	Progresul Briceni
Gintautėlė Laimutė Baginskienė	Gintautėlė Laimutė Baginskienė
Gvinėjos ryšiai	Telecommunications in Guinea
Jonas Ekdahl	Jonas Ekdahl
Julienne Irwin	Julienne Irwin
Inamdaras	Inamdar (feudal title)
Jonas Kvederavičius (1923)	Jonas Kvederavičius
Jurgis Karnavičius (1957)	Jurgis Karnavičius
Guttenberg	Guttenberg
Gūbriai	Gūbriai
Fanfarinis orkestras	Fanfare orchestra
FC Moldova-Gaz Chișinău	Moldova-Gaz Chișinău
Henrikas Algirdas Juškevičius	Henrikas Juškevičius
Epyro karalystė	Epirus (ancient state)
Jacques Minkus	Jacques Minkus
Jim Kemmy	Jim Kemmy
Šablonas:Black Eyed Peas	Template:The Black Eyed Peas
Jaronimas Kastytis Juodikaitis	Jaronimas Kastytis Juodikaitis
Jonas Trinkūnas	Jonas Trinkūnas
Jahija ibn Jahija	Yahya ibn Yahya
Šablonas:Exists	Template:Exists
Inga Janulevičiūtė	Inga Janulevičiūtė
Šablonas:Šalys Olimpiadoje	Template:Nations at the Olympics
Šnicelis	Schnitzel
UEFA čempionų lyga 2014–2015 m.	2014–15 UEFA Champions League
Lietuvos kultūros sostinė	Lithuanian Capital of Culture
Šablonas:Sugababes	Template:Sugababes
Progestinas	Progestin
Aušra	Dawn
RTFSR Liaudies komisarų taryba	Government of the Russian Soviet Federative Socialist Republic
Vikiprojektas:Vadovai	Wikipedia:WikiProject Royalty and Nobility
HIFK Soccer Helsinki	HIFK Fotboll
Maršalo Salų transportas	Transport in the Marshall Islands
Vikiprojektas:Automobiliai	Wikipedia:WikiProject Automobiles
Vytautas Šarakauskas	Vytautas Šarakauskas
Šablonas:Heart of Midlothian FC sudėtis	Template:Heart of Midlothian F.C. squad
Šablonas:ARMfutsez	Template:Armenian Premier League seasons
Šablonas:ANDfutsez	Template:Primera Divisió seasons
Šablonas:Location map Pietų federalinė apygarda	Template:Location map Russia Southern Federal District
Ramunė (reikšmės)	Manzanilla
Šablonas:Infolentelė Rytų Timoras olimpinėse žaidynėse	Template:Infobox Olympics Timor-Leste
Pagalba:Susiję keitimai	Help:Related changes
Šablonas:Total War	Template:The Creative Assembly
Šablonas:Mnc	Template:Lang-mnc
Poza pakėlus	Suspended congress (sex position)
Agnė Čepelytė	Agnė Čepelytė
Vikipedija:Naudotojai, aprašyti Vikipedijoje	Wikipedia:Wikipedians with articles
