Afrika	Africa
Kategorija:Futbolers Maċedoni	Category:Macedonian footballers
Kategorija:Futbolers Maltin	Category:Maltese footballers
Kategorija:Futbolers Senegaliżi	Category:Senegalese footballers
Kategorija:Futbolers Iżlandiżi	Category:Icelandic footballers
Kategorija:Futbolers Iżraeljani	Category:Israeli footballers
Kategorija:Futbolers Kamerunjani	Category:Cameroonian footballers
Kategorija:1817	Category:1817
Kategorija:1898	Category:1898
Kategorija:1998	Category:1998
Mudell:Klassifika tal-futbol tmiem	Template:Fb cl footer
Kategorija:Libanu	Category:Lebanon
Kategorija:Mietu fis-seklu 15	Category:15th-century deaths
Kategorija:Kantanti Ġermaniżi	Category:German singers
Kategorija:Kantanti Belġjani	Category:Belgian singers
Kategorija:Mużiċisti Iżlandiżi	Category:Icelandic musicians
Kategorija:Kompożituri Irlandiżi	Category:Irish composers
Kategorija:Futbolers Messikani	Category:Mexican footballers
Kategorija:2003	Category:2003
Kategorija:Mietu fis-seklu 14	Category:14th-century deaths
Kategorija:Futbol fid-Danimarka	Category:Football in Denmark
Kategorija:Mudelli tal-Unjoni Ewropea	Category:European Union templates
Kategorija:Xjenzati Brittaniċi	Category:British scientists
Kategorija:Mudelli tal-klabbs tal-futbol Taljani	Category:Italian football squad navigational boxes
Kategorija:Mudelli tal-kwalifikazzjoni għat-Tazza tad-Dinja tal-Futbol 2010	Category:2010 FIFA World Cup qualification templates
Oreste Chircop	Oreste Kirkop
Kategorija:Mudelli ta' tħassir	Category:Deletion templates
Kategorija:1971	Category:1971
Kategorija:Mietu fis-seklu 13	Category:13th-century deaths
Kategorija:Mudelli kkumplikati	Category:Intricate templates
Mudell:Isem tal-lingwa	Template:ISO 639 name
Kategorija:Mudelli għall-kulur tat-test	Category:Text color templates
Kategorija:Abbozzi tal-politika	Category:Politics stubs
Kategorija:Abbozzi tal-astronomija	Category:Astronomy stubs
Kategorija:Abbozzi tal-istorja	Category:History stubs
Kategorija:Abbozzi tal-arti	Category:Art stubs
Kategorija:Abbozzi tar-reliġjon	Category:Religion stubs
Mudell:Utent de-4	Template:User de-4
Kategorija:Abbozzi tat-teknoloġija	Category:Technology stubs
Kategorija:Abbozzi tal-ekonomija	Category:Economics and finance stubs
Kategorija:Futbol Asjatiku	Category:Association football in Asia
Kategorija:Futbol fl-Afrika	Category:Association football in Africa
Kategorija:Futbol fl-Amerika t'Isfel	Category:Association football in South America
Kategorija:Futbol fl-Ewropa	Category:Association football in Europe
Kategorija:Futbol fl-Oċeanja	Category:Association football in Oceania
Kategorija:Futbol skont il-kontinent	Category:Association football by continent
Kategorija:Plejers ta' PSV Eindhoven	Category:PSV Eindhoven players
Kategorija:Plejers ta' Aston Villa FC	Category:Aston Villa F.C. players
Kategorija:Plejers ta' CA Osasuna	Category:CA Osasuna players
Kategorija:Plejers ta' AFC Ajax	Category:AFC Ajax players
Kategorija:Plejers ta' MSV Duisburg	Category:MSV Duisburg players
Kategorija:Plejers ta' Empoli FC	Category:Empoli F.C. players
Kategorija:Plejers ta' Eintracht Braunschweig	Category:Eintracht Braunschweig players
Kategorija:Plejers tal-Fußball-Bundesliga	Category:Bundesliga players
Kategorija:Plejers ta' La Liga	Category:La Liga players
Kategorija:Plejers tal-Premier League	Category:Premier League players
Kategorija:Plejers tas-Serie A	Category:Serie A players
Kategorija:Plejers tal-Primeira Liga	Category:Primeira Liga players
Kategorija:Plejers tal-Ewwel Diviżjoni Belġjana	Category:Belgian Pro League players
Kategorija:Futbolers fil-Bulgarija skont il-klabb	Category:Footballers in Bulgaria by club
Kategorija:Plejers tal-Ligue 1	Category:Ligue 1 players
Kategorija:Plejers ta' Tippeligaen	Category:Tippeligaen players
Kategorija:Plejers tal-Eredivisie	Category:Eredivisie players
Kategorija:Plejers ta' Red Star Belgrade	Category:Red Star Belgrade footballers
Kategorija:Plejers ta' FC Basel	Category:FC Basel players
Kategorija:Plejers ta' Bayer 04 Leverkusen	Category:Bayer 04 Leverkusen players
Kategorija:Plejers ta' Birmingham City FC	Category:Birmingham City F.C. players
Kategorija:Plejers ta' Blackburn Rovers FC	Category:Blackburn Rovers F.C. players
Kategorija:Plejers ta' VfL Bochum	Category:VfL Bochum players
Kategorija:Plejers ta' Portsmouth FC	Category:Portsmouth F.C. players
Kategorija:Plejers ta' Borussia Dortmund	Category:Borussia Dortmund players
Kategorija:Plejers ta' Bolton Wanderers FC	Category:Bolton Wanderers F.C. players
Kategorija:Plejers ta' Piacenza Calcio	Category:Piacenza Calcio players
Kategorija:Plejers ta' Charlton Athletic FC	Category:Charlton Athletic F.C. players
Kategorija:Plejers ta' Torino FC	Category:Torino F.C. players
Kategorija:Plejers ta' Genoa CFC	Category:Genoa C.F.C. players
Kategorija:Plejers tas-Serie B	Category:Serie B players
Kategorija:Plejers ta' FC Dynamo Moscow	Category:FC Dynamo Moscow players
Kategorija:Plejers ta' Stade de Reims	Category:Stade de Reims players
Kategorija:Plejers ta' Racing de Santander	Category:Racing de Santander players
Kategorija:Plejers ta' Real Valladolid	Category:Real Valladolid footballers
Kategorija:Plejers ta' R. Charleroi SC	Category:R. Charleroi S.C. players
Kategorija:Plejers ta' Sporting de Gijón	Category:Sporting de Gijón players
Kategorija:Plejers ta' Real Sociedad	Category:Real Sociedad footballers
Kategorija:Plejers ta' RCD Mallorca	Category:RCD Mallorca players
Kategorija:Plejers ta' Recreativo de Huelva	Category:Recreativo de Huelva players
Kategorija:Plejers ta' FC Zürich	Category:FC Zürich players
Kategorija:Plejers ta' UC Sampdoria	Category:U.C. Sampdoria players
Kategorija:Plejers ta' Santos Futebol Clube	Category:Santos Futebol Clube players
Kategorija:Plejers ta' São Paulo Futebol Clube	Category:São Paulo FC players
Kategorija:Plejers ta' Sporting Clube de Portugal	Category:Sporting Clube de Portugal footballers
Kategorija:Plejers ta' Stoke City FC	Category:Stoke City F.C. players
Kategorija:Plejers ta' Sunderland AFC	Category:Sunderland A.F.C. players
Kategorija:Plejers ta' VfB Stuttgart	Category:VfB Stuttgart players
Kategorija:Plejers ta' Sheffield Wednesday FC	Category:Sheffield Wednesday F.C. players
Kategorija:Plejers ta' Sheffield United FC	Category:Sheffield United F.C. players
Kategorija:Plejers ta' Grêmio Foot-Ball Porto Alegrense	Category:Grêmio Foot-Ball Porto Alegrense players
Kategorija:Plejers ta' KAA Gent	Category:K.A.A. Gent players
Mudell:Dati pajjiż Wales	Template:Country data Wales
Kategorija:Plejers ta' Fluminense Football Club	Category:Fluminense Football Club players
Kategorija:Plejers ta' Fulham FC	Category:Fulham F.C. players
Kategorija:Plejers ta' FC Carl Zeiss Jena	Category:FC Carl Zeiss Jena players
Kategorija:Plejers ta' Cagliari Calcio	Category:Cagliari Calcio players
Kategorija:Plejers ta' AS Cannes	Category:AS Cannes players
Kategorija:Plejers ta' 1. FC Kaiserslautern	Category:1. FC Kaiserslautern players
Kategorija:Futbolers fi Spanja skont il-klabb	Category:Footballers in Spain by club
Kategorija:Futbolers fl-Iskozja skont il-klabb	Category:Footballers in Scotland by club
Kategorija:Futbolers fil-Portugall skont il-klabb	Category:Footballers in Portugal by club
Kategorija:Futbolers fl-Ungerija skont il-klabb	Category:Footballers in Hungary by club
Kategorija:Futbolers fir-Russja skont il-klabb	Category:Footballers in Russia by club
Kategorija:Futbolers fir-Rumanija skont il-klabb	Category:Footballers in Romania by club
Mudell:MONTHABBREV	Template:MONTHABBREV
Kategorija:Plejers ta' Cruzeiro Esporte Clube	Category:Cruzeiro Esporte Clube players
Kategorija:Plejers ta' KV Kortrijk	Category:K.V. Kortrijk players
Kategorija:Plejers ta' Queens Park Rangers FC	Category:Queens Park Rangers F.C. players
Kategorija:Imwiet skont is-sena	Category:Deaths by year
Mudell:Dati pajjiż Papwa Ginea Ġdida	Template:Country data Papua New Guinea
Kategorija:Plejers ta' Calcio Lecco 1912	Category:Calcio Lecco 1912 players
Kategorija:Plejers ta' US Lecce	Category:U.S. Lecce players
Kategorija:San Marino	Category:San Marino
Kategorija:Liechtenstein	Category:Liechtenstein
Kategorija:Andorra	Category:Andorra
Kategorija:Serbja	Category:Serbia
Kategorija:Pajjiżi skont il-kontinent	Category:Countries by continent
Kategorija:Albanija	Category:Albania
Kategorija:Pajjiżi tal-Karibew	Category:Countries in the Caribbean
Kategorija:Pajjiżi tal-Oċeanja	Category:Countries in Oceania
Kategorija:Pajjiżi tal-Amerika ta' Fuq	Category:Countries in North America
Kategorija:Klabbs tal-futbol Litwani	Category:Football clubs in Lithuania
Kategorija:Plejers ta' Modena FC	Category:Modena F.C. players
Kategorija:Plejers ta' AC Monza Brianza 1912	Category:A.C. Monza Brianza 1912 players
Kategorija:Plejers ta' SSC Napoli	Category:S.S.C. Napoli players
Kategorija:Plejers ta' Calcio Padova	Category:Calcio Padova players
Kategorija:Plejers ta' Perugia Calcio	Category:A.C. Perugia Calcio players
Kategorija:Plejers ta' Burnley FC	Category:Burnley F.C. players
Kategorija:Plejers ta' Getafe CF	Category:Getafe CF footballers
Kategorija:Plejers ta' Swansea City AFC	Category:Swansea City A.F.C. players
Kategorija:Plejers ta' Villarreal CF	Category:Villarreal CF players
Kategorija:Plejers ta' Málaga CF	Category:Málaga CF players
Kategorija:Plejers ta' Watford FC	Category:Watford F.C. players
Kategorija:Plejers ta' Novara Calcio	Category:Novara Calcio players
Kategorija:Plejers ta' Newcastle United FC	Category:Newcastle United F.C. players
Kategorija:Plejers ta' Hannover 96	Category:Hannover 96 players
Kategorija:Plejers ta' Huddersfield Town FC	Category:Huddersfield Town A.F.C. players
Kategorija:Plejers ta' Hertha BSC	Category:Hertha BSC players
Kategorija:Plejers ta' Hellas Verona FC	Category:Hellas Verona F.C. players
Kategorija:Plejers ta' Wolverhampton Wanderers FC	Category:Wolverhampton Wanderers F.C. players
Kategorija:Plejers ta' Wigan Athletic FC	Category:Wigan Athletic F.C. players
Kategorija:Plejers ta' West Bromwich Albion FC	Category:West Bromwich Albion F.C. players
Kategorija:Plejers tas-Süper Lig	Category:Süper Lig players
Kategorija:Kowċis tas-Serie A	Category:Serie A managers
Kategorija:Rebbieħa tal-Festival tal-Eurovision	Category:Eurovision Song Contest winners
Kategorija:Referis tal-futbol skond in-nazzjonalita	Category:Association football referees by nationality
Kategorija:Referis tal-futbol Ingliżi	Category:English football referees
Kategorija:Referis tal-futbol Taljani	Category:Italian football referees
Kategorija:Plejers ta' FC Barcelona	Category:FC Barcelona players
Kategorija:Plejers ta' Valencia CF	Category:Valencia CF players
Kategorija:Plejers ta' Liverpool FC	Category:Liverpool F.C. players
Kategorija:Plejers ta' FC Bayern Munich	Category:FC Bayern Munich footballers
Kategorija:Plejers ta' Manchester City FC	Category:Manchester City F.C. players
Kategorija:Plejers ta' Atlético Madrid	Category:Atlético Madrid footballers
Kategorija:Plejers ta' Arsenal FC	Category:Arsenal F.C. players
Kategorija:Plejers ta' FC Porto	Category:FC Porto players
Kategorija:Plejers ta' AS Roma	Category:A.S. Roma players
Kategorija:Kampjonati tal-futbol nazzjonali	Category:National association football premier leagues
Kategorija:Timijiet nazzjonali tal-futbol	Category:National association football teams
Kategorija:Immaġini b'xejn	Category:Wikipedia free files
Kategorija:Rivisti tal-logħob	Category:Game magazines
Kategorija:Reġjuni tal-Ewropa	Category:Regions of Europe
Kategorija:Vulkani tal-Italja	Category:Volcanoes of Italy
Kategorija:Oċeani	Category:Oceans
Kategorija:Antropoloġija	Category:Anthropology
Kategorija:Pajjiżi stabbiliti fl-1801	Category:States and territories established in 1801
Kategorija:Pajjiżi stabbiliti fl-1803	Category:States and territories established in 1803
Kategorija:Pajjiżi stabbiliti fl-1830	Category:States and territories established in 1830
Kategorija:Pajjiżi stabbiliti fl-1839	Category:States and territories established in 1839
Kategorija:Pajjiżi stabbiliti fl-1866	Category:States and territories established in 1866
Kategorija:Kowċis tal-Primeira Liga	Category:Primeira Liga managers
Kategorija:Pajjiżi stabbiliti fl-1910	Category:States and territories established in 1910
Kategorija:Pajjiżi stabbiliti fl-1946	Category:States and territories established in 1946
Kategorija:Pajjiżi stabbiliti fl-1944	Category:States and territories established in 1944
Kategorija:Pajjiżi stabbiliti fl-1929	Category:States and territories established in 1929
Kategorija:Pajjiżi stabbiliti fl-1923	Category:States and territories established in 1923
Kategorija:Pajjiżi stabbiliti fl-1955	Category:States and territories established in 1955
Kategorija:Pajjiżi stabbiliti fl-1960	Category:States and territories established in 1960
Kategorija:Pajjiżi stabbiliti fl-1964	Category:States and territories established in 1964
Kategorija:Pajjiżi stabbiliti fl-1974	Category:States and territories established in 1974
Kategorija:Pajjiżi stabbiliti fl-1975	Category:States and territories established in 1975
Kategorija:Pajjiżi stabbiliti fl-1989	Category:States and territories established in 1989
Kategorija:Pajjiżi stabbiliti fl-1991	Category:States and territories established in 1991
Kategorija:Pajjiżi stabbiliti fl-1993	Category:States and territories established in 1993
Kategorija:Pajjiżi stabbiliti fl-2003	Category:States and territories established in 2003
Kategorija:Kowċis ta' Cercle Brugge KSV	Category:Cercle Brugge K.S.V. managers
Kategorija:Pajjiżi stabbiliti fl-2006	Category:States and territories established in 2006
Kategorija:Pajjiżi stabbiliti fl-2010	Category:States and territories established in 2010
Kategorija:Pajjiżi stabbiliti fl-2011	Category:States and territories established in 2011
Kategorija:Bliet tal-Veneżwela	Category:Cities in Venezuela
Mudell:Tim ta' Inter Milan	Template:Inter Milan squad
Kategorija:Kowċis fil-Belġju skont il-klabb	Category:Football managers in Belgium by club
Paul Borg Olivier	Paul Borg Olivier
Kategorija:Repubbliki	Category:Republics
Kategorija:Chelsea FC	Category:Chelsea F.C.
Kategorija:Arsenal FC	Category:Arsenal F.C.
Kategorija:Liverpool FC	Category:Liverpool F.C.
Kategorija:Inter Milan	Category:Inter Milan
Kategorija:Manchester United FC	Category:Manchester United F.C.
Kategorija:AC Milan	Category:A.C. Milan
Kategorija:Blackburn Rovers FC	Category:Blackburn Rovers F.C.
Kategorija:Klabbs tal-futbol Olandiżi	Category:Football clubs in the Netherlands
Kategorija:Tupaja	Category:Treeshrews
Kategorija:Lagomorpha	Category:Lagomorphs
Kategorija:Proboscidea	Category:Proboscideans
Kategorija:Hyracoidea	Category:Hyraxes
Kategorija:Kantanti Albaniżi	Category:Albanian singers
Kategorija:Kantanti Rumeni	Category:Romanian singers
Kategorija:Kontestanti fil-Festival tal-Eurovision	Category:Eurovision Song Contest entrants
Kategorija:Pajjiżi tal-Amerika t'Isfel	Category:Countries in South America
Filosofija f'Malta	Philosophy in Malta
Kategorija:Abbozzi tal-isport	Category:Sports stubs
Kategorija:Timijiet nazzjonali tal-futbol Ażjatiċi	Category:Asian national association football teams
Kategorija:Timijiet nazzjonali tal-futbol Afrikani	Category:African national association football teams
Kategorija:Timijiet nazzjonali li m'għadhomx jeżistu	Category:Former national association football teams
Kategorija:Plejers ta' FC Vaslui	Category:FC Vaslui players
Kategorija:Teoristi	Category:Theorists
Mudell:Kaxxa tat-tmiem	Template:S-end
Pietro Marino	Pietro Marino
Kategorija:Staġuni tas-Serie A	Category:Serie A seasons
Kategorija:Staġuni tal-UEFA Champions League	Category:UEFA Champions League seasons
Kategorija:Presidenti ta' Malta	Category:Presidents of Malta
Kategorija:Logħob ta' l-idejn	Category:Hand games
Mudell:Utent id-4	Template:User id-4
Kategorija:Klabbs tal-futbol tal-Andorra	Category:Football clubs in Andorra
Kategorija:Analisi matematika	Category:Mathematical analysis
Kategorija:Sirenia	Category:Sirenians
Kategorija:Mitoloġija Griega	Category:Greek mythology
Kategorija:Bliet kapitali	Category:Capitals
Lino Spiteri	Lino Spiteri
Kategorija:Avvenimenti	Category:Events
Kategorija:HIV/AIDS	Category:HIV/AIDS
Kategorija:Tazza Ażjatika tal-Futbol	Category:AFC Asian Cup
Kategorija:Filatelija	Category:Philately
Kategorija:Arkeoloġija	Category:Archaeology
Kategorija:Astroloġija	Category:Astrology
Kategorija:Logħob Olimpiku tas-sajf 2008	Category:2008 Summer Olympics
Kategorija:Ho Chi Minh (belt)	Category:Ho Chi Minh City
Kategorija:Elettriċità	Category:Electricity
Kategorija:Posta	Category:Postal system
Kategorija:Utenti pl	Category:User pl
Kategorija:Trasport	Category:Transport
Kategorija:Ir-Rivoluzzjoni Franċiża	Category:French Revolution
Kategorija:Żfin	Category:Dance
Kategorija:Sports tat-timijiet	Category:Team sports
Kategorija:Ċaħdiet tal-Wikipedija	Category:Wikipedia disclaimers
Kategorija:Teorija tal-grafi	Category:Graph theory
Kategorija:Teorija tan-numri	Category:Number theory
Kategorija:Kantanti	Category:Singers
Kategorija:Futbolers	Category:Association football players
Kategorija:Matematiċi	Category:Mathematicians
Kategorija:Futbolers fl-Italja skont il-klabb	Category:Footballers in Italy by club
Kategorija:Futbolers fl-Olanda skont il-klabb	Category:Footballers in the Netherlands by club
Kategorija:Futbolers fl-Ingilterra skont il-klabb	Category:Footballers in England by club
Kategorija:Futbolers skont il-klabb	Category:Association football players by club
Mudell:Coord/dec2dms/d	Template:Coord/dec2dms/d
Mudell:Bandierapajjiż	Template:Flagcountry
Mudell:Navigazzjoni-indiċi alfabetiku	Template:Quickindexnav
Mudell:Tazza tad-Dinja tal-Klabbs Rawnd 6	Template:6TeamBracket-WC
Kategorija:Presidenti tal-Italja	Category:Presidents of Italy
Kategorija:Kompetizzjonijiet tal-futbol fil-Ġermanja	Category:Football competitions in Germany
Kategorija:Sportivi	Category:Sports competitors
Kategorija:Dermoptera	Category:Colugos
Kategorija:Skultura	Category:Sculpture
Kategorija:Montenegro	Category:Montenegro
Kategorija:Plejers ta' Everton FC	Category:Everton F.C. players
Kategorija:Plejers ta' West Ham United FC	Category:West Ham United F.C. players
Kategorija:Plejers ta' Manchester United FC	Category:Manchester United F.C. players
Kategorija:Kampjonati Ewropej tal-Futbol 2008	Category:UEFA Euro 2008
Mudell:Hu	Template:Hu icon
Kategorija:Vulkani tal-Mediterran	Category:Volcanoes of the Mediterranean
Kategorija:Ewropa tat-Tramuntana	Category:Northern Europe
Kategorija:Pajjiżi stabbiliti fl-1800	Category:States and territories established in 1800
Kategorija:Pajjiżi stabbiliti fl-1890	Category:States and territories established in 1890
Kategorija:Pajjiżi stabbiliti fl-1917	Category:States and territories established in 1917
Kategorija:Pajjiżi stabbiliti fl-1967	Category:States and territories established in 1967
Kategorija:Pajjiżi stabbiliti fl-1905	Category:States and territories established in 1905
Kategorija:Pajjiżi stabbiliti fl-1990	Category:States and territories established in 1990
Mudell:Utent ga-1	Template:User ga-1
Kategorija:Peramelemorphia	Category:Peramelemorphs
Mudell:G14	Template:G14
Kategorija:Kultura tal-Veneżwela	Category:Venezuelan culture
Kategorija:Bliet ta' Malta	Category:Towns in Malta
Kategorija:Bliet tal-Vjetnam	Category:Cities in Vietnam
Renaldo Kalari	Renaldo Kalari
Għajnuna:Sintassi	Help:Wiki markup
Kategorija:Bliet kapitali fl-Ewropa	Category:Capitals in Europe
Kategorija:Pika	Category:Pikas
Kategorija:Partiti politiċi ta' Malta	Category:Political parties in Malta
Kategorija:Plejers ta' Djurgårdens IF Fotboll	Category:Djurgårdens IF Fotboll players
Kategorija:Plejers ta' PFC Beroe Stara Zagora	Category:PFC Beroe Stara Zagora players
Roberta Metsola Tedesco Triccas	Roberta Metsola
Mudell:Dati pajjiż Renju tal-Bulgarija	Template:Country data Kingdom of Bulgaria
Kategorija:Sports tal-bord	Category:Boardsports
Kategorija:Logħob tal-ballun	Category:Ball games
Kategorija:Belt Valletta	Category:Valletta
Saviour Darmanin	Saviour Darmanin
Kategorija:Kittieba Maltin	Category:Maltese writers
Sea Malta	Sea Malta
Kategorija:Ewropa tal-Punent	Category:Western Europe
Kategorija:Ewropa tan-Nofsinhar	Category:Southern Europe
Kategorija:Edizzjonijiet tat-Tazza tal-Konfederazzjonijiet	Category:FIFA Confederations Cup tournaments
Ryan Scicluna	Ryan Scicluna
Zach Muscat	Zach Muscat
Kategorija:Mediterran	Category:Mediterranean
Kategorija:Mużiċisti Albaniżi	Category:Albanian musicians
Kategorija:Pholidota	Category:Pangolins
Kategorija:Storja tal-matematika	Category:History of mathematics
Kategorija:Mudelli tal-klabbs tal-futbol Ingliżi	Category:English football squad navigational boxes
Kategorija:Gwida essenzjali tal-Wikipedija	Category:Wikipedia tutorials
Mudell:Żoni tal-ħin	Template:UTC time offsets
Kategorija:Plejers ta' Lille OSC	Category:Lille OSC players
Kategorija:Abbozzi tal-antropoloġija	Category:Anthropology stubs
Kategorija:Abbozzi tal-ambjent	Category:Environment stubs
Kategorija:Abbozzi tal-lingwistika	Category:Linguistics stubs
Kategorija:Abbozzi tal-elettronika	Category:Electronics stubs
Kategorija:Plejers ta' Millwall FC	Category:Millwall F.C. players
Mudell:Fb-lemin	Template:Fb-rt
Kategorija:Logħob ta' Chelsea FC	Category:Chelsea F.C. matches
Mudell:Botġdid	Template:Newbot
Kategorija:Etoloġi	Category:Ethologists
Kategorija:Kowċis ta' Juventus FC	Category:Juventus F.C. managers
Kategorija:Kowċis ta' FC Barcelona	Category:FC Barcelona managers
Kategorija:Kowċis ta' Real Madrid CF	Category:Real Madrid C.F. managers
Kategorija:Kowċis ta' Borussia Mönchengladbach	Category:Borussia Mönchengladbach managers
Kategorija:Kowċis ta' Borussia Dortmund	Category:Borussia Dortmund managers
Kategorija:Kowċis ta' FC Bayern Munich	Category:FC Bayern Munich managers
Kategorija:Klabbs tal-futbol Belġjani	Category:Football clubs in Belgium
Kategorija:L-Ewwel Diviżjoni Belġjana	Category:Belgian Pro League
Kategorija:Saħħa	Category:Health
Leġjun (bijoloġija)	Legion (biology)
Kategorija:Futbolers fil-Ġermanja skont il-klabb	Category:Footballers in Germany by club
Sirens FC	Sirens F.C.
Mudell:Fussballdaten	Template:Fussballdaten
Mudell:Dati pajjiż Spanja	Template:Country data Spain
Mudell:PD-qadim	Template:PD-old-100
Kategorija:Grawnds tal-futbol skont il-pajjiż	Category:Association football venues by country
Stat ta' Malta	State of Malta
Mudell:Dati pajjiż Kanada	Template:Country data Canada
Mudell:Staġuni tal-Premier League Malti	Template:Maltese Premier League seasons
Mudell:Klassifika tal-futbol bidu	Template:Fb cl header
Mudell:Tim ta' Club Brugge KV	Template:Club Brugge KV squad
Kategorija:Klabbs tal-futbol Russi	Category:Football clubs in Russia
Mudell:Coord/dec2dms/dms	Template:Coord/dec2dms/dms
Mudell:Coord/prec dec	Template:Coord/prec dec
Mudell:Bandiera	Template:Flag
Mudell:Dati pajjiż Angwilla	Template:Country data Anguilla
Mudell:Dati pajjiż Barbados	Template:Country data Barbados
Mudell:Dati pajjiż Bermuda	Template:Country data Bermuda
Mudell:Dati pajjiż Bonaire	Template:Country data Bonaire
Mudell:Dati pajjiż Gżejjer Verġni Brittaniċi	Template:Country data British Virgin Islands
Mudell:Dati pajjiż Burma	Template:Country data Burma
Mudell:Dati pajjiż Gżejjer Kokos	Template:Country data Cocos (Keeling) Islands
Mudell:Dati pajjiż Komunità tal-Istati Indipendenti	Template:Country data Commonwealth of Independent States
Mudell:Dati pajjiż Reġjun Fjamming	Template:Country data Flemish Region
Mudell:Dati pajjiż Renju tal-Jugożlavja	Template:Country data Kingdom of Yugoslavia
Mudell:Dati pajjiż Martinika	Template:Country data Martinique
Mudell:Dati pajjiż Antilli Olandiżi	Template:Country data Netherlands Antilles
Mudell:Dati pajjiż Singapor	Template:Country data Singapore
Kategorija:Mudelli tat-timijiet tat-Tazza tal-Konfederazzjonijiet 2009	Category:2009 FIFA Confederations Cup squad navigational boxes
Kategorija:Mudelli tal-klabbs tal-futbol Belġjani	Category:Belgium football squad navigational boxes
Kategorija:Mudelli tal-klabbs tal-futbol Ġermaniżi	Category:Germany football squad navigational boxes
Kategorija:Mudelli tal-klabbs tal-futbol Spanjoli	Category:Spanish football squad navigational boxes
Komunikazzjoni f'Malta	Telecommunications in Malta
Mudell:Utent pl-4	Template:User pl-4
Kategorija:Abbozzi tax-xjenza	Category:Science stubs
Kategorija:Plejers ta' US Avellino	Category:A.S. Avellino 1912 players
Kategorija:Plejers ta' Albacete Balompié	Category:Albacete Balompié players
Kategorija:Plejers ta' SC Rheindorf Altach	Category:SC Rheindorf Altach players
Kategorija:Plejers ta' Royal Antwerp FC	Category:Royal Antwerp F.C. players
Kategorija:Plejers ta' FC Aarau	Category:FC Aarau players
Kategorija:Plejers ta' Besa Kavajë	Category:Besa Kavajë players
Kategorija:Plejers ta' Birkirkara FC	Category:Birkirkara F.C. players
Kategorija:Plejers ta' Bnei Sakhnin FC	Category:Bnei Sakhnin F.C. players
Kategorija:Plejers ta' Brighton & Hove Albion FC	Category:Brighton & Hove Albion F.C. players
Kategorija:Plejers ta' Bristol City FC	Category:Bristol City F.C. players
Kategorija:Plejers ta' KS Bylis Ballsh	Category:KS Bylis Ballsh players
Kategorija:Plejers ta' RKC Waalwijk	Category:RKC Waalwijk players
Kategorija:Plejers ta' Valletta FC	Category:Valletta F.C. players
Kategorija:Isqfijiet Taljani	Category:Italian bishops
Kategorija:Plejers ta' Wellington Phoenix FC	Category:Wellington Phoenix FC players
Kategorija:Plejers ta' KS Vllaznia Shkodër	Category:KS Vllaznia Shkodër players
Kategorija:Plejers ta' Chivas de Guadalajara	Category:C.D. Guadalajara footballers
Kategorija:Plejers ta' KRC Genk	Category:K.R.C. Genk players
Kategorija:Plejers ta' Defensor Sporting Club	Category:Defensor Sporting Club players
Kategorija:Plejers ta' Beerschot AC	Category:Beerschot AC players
Kategorija:Plejers ta' SV Zulte Waregem	Category:S.V. Zulte Waregem players
Kategorija:Plejers ta' KS Kastrioti	Category:KS Kastrioti Krujë players
Kategorija:Plejers ta' Qormi FC	Category:Qormi F.C. players
Kategorija:Plejers ta' SC Kriens	Category:SC Kriens players
Kategorija:Plejers ta' FC Crotone	Category:F.C. Crotone players
Kategorija:Plejers ta' Lillestrøm SK	Category:Lillestrøm SK players
Kategorija:Plejers ta' KSC Lokeren Oost-Vlaanderen	Category:K.S.C. Lokeren Oost-Vlaanderen players
Kategorija:Plejers ta' PFC Lokomotiv Sofia	Category:PFC Lokomotiv Sofia players
Kategorija:Plejers ta' AC Lugano	Category:AC Lugano players
Kategorija:Plejers ta' AC Lumezzane	Category:A.C. Lumezzane players
Kategorija:Plejers ta' Luton Town FC	Category:Luton Town F.C. players
Kategorija:Plejers ta' Lierse SK	Category:K. Lierse S.K. players
Kategorija:Plejers ta' FC Lucerne	Category:FC Luzern players
Kategorija:Plejers ta' Manisaspor	Category:Manisaspor footballers
Kategorija:Plejers ta' Marsaxlokk FC	Category:Marsaxlokk F.C. players
Kategorija:Plejers ta' KV Mechelen	Category:KV Mechelen players
Kategorija:Plejers ta' RAEC Mons	Category:R.A.E.C. Mons players
Kategorija:Plejers ta' Mosta FC	Category:Mosta F.C. players
Kategorija:Plejers ta' Naxxar Lions FC	Category:Naxxar Lions F.C. players
Kategorija:Plejers ta' CD Nacional	Category:C.D. Nacional players
Kategorija:Plejers ta' AC Omonia	Category:AC Omonia players
Kategorija:Plejers ta' KV Oostende	Category:K.V. Oostende players
The Narrative	The Narrative
Kategorija:Plejers ta' Pietà Hotspurs FC	Category:Pietà Hotspurs F.C. players
Kategorija:Plejers ta' Rabat Ajax FC	Category:Rabat Ajax F.C. players
Kategorija:Plejers ta' SK Rapid Wien	Category:SK Rapid Wien players
Kategorija:Plejers ta' Rimini Calcio FC	Category:A.C. Rimini 1912 players
Kategorija:Plejers ta' FC St. Gallen	Category:FC St. Gallen players
Kategorija:Plejers ta' FK Sarajevo	Category:FK Sarajevo players
Kategorija:Plejers ta' Servette FC	Category:Servette FC players
Kategorija:Plejers ta' Cercle Brugge KSV	Category:Cercle Brugge K.S.V. players
Kategorija:Plejers ta' KF Skënderbeu Korçë	Category:KF Skënderbeu Korçë players
