Afrika	Africa
Template:Suugaan	Template:Literature
Template:Kaydka wadahadalka	Template:Talk archive
Portal:Fiisikis	Portal:Physics
Template:User de-0	Template:User de-0
Template:Usbuuc	Template:Days of the week
Template:User fr-0	Template:User fr-0
Jaarso	Jaarso
Template:Largest cities	Template:Largest cities
Template:Country data West Germany	Template:Country data West Germany
Template:Hooyga Maqaalada	Template:Portals browsebar
Template:Hidden end	Template:Hidden end
Template:Divbox	Template:Divbox
Template:Fb	Template:Fb
Template:Astaamayn	Template:Punctuation marks
Template:Plain link	Template:Plain link
Template:Country data Comoros	Template:Country data Comoros
Template:Magaalooyinka Soomaaliya	Template:Largest cities of Somalia
Template:Geobox	Template:Geobox
Template:Lower	Template:Lower
Template:Dhintey	Template:Death date
Template:User sandbox	Template:User sandbox
Template:Saynis	Template:Science
Template:Hydrogen	Template:Infobox hydrogen
Template:High-risk	Template:High-risk
Si John Cass	John Cass
Template:Country data Qadar	Template:Country data Qatar
Template:Country data Ukrain	Template:Country data Ukraine
Template:Country data Pakistan	Template:Country data Pakistan
Template:User pt-0	Template:User pt-0
Template:MainPageInterwikis	Template:Main Page interwikis
Template:Higgaad	Template:Copy edit
Template:User pt-3	Template:User pt-3
Garsoorka Soomaaliya	Judiciary of Somalia
Template:User pt-2	Template:User pt-2
Doorashada Madaxtinimada Soomaaliya, 2009	Somali presidential election, 2009
Category:Qalabka Waxlagu kariyo	Category:Cooking appliances
Category:User sk	Category:User sk
Category:User eo	Category:User eo
Category:User ja	Category:User ja
Category:User da-2	Category:User da-2
Kalabaydh	Kalabaydh
Category:Ganacsi	Category:Business
Kaaraan	Karan District
Template:Correct title	Template:Correct title
Category:User ar	Category:User ar
Category:Jasiirad	Category:Islands
Category:User da	Category:User da
Category:User sk-N	Category:User sk-N
Category:User de	Category:User de
Khadiijo	Khadija (name)
Category:User fi	Category:User fi
Sultanate of Dawaro	Sultanate of Dawaro
Category:Nabiyada Islaamka	Category:Prophets of Islam
Category:Tiirarka Islaamka	Category:Five Pillars of Islam
Kulbiyoow	Kolbio
Template:Country data Burundi	Template:Country data Burundi
Template:Country data Germany	Template:Country data Germany
Template:Country data UK	Template:Country data United Kingdom
Template:Color sample	Template:Color sample
Template:Lambarada	Template:Number systems
Category:User ja-1	Category:User ja-1
Category:User ko	Category:User ko
Template:User date	Template:User date
Wikipedia:Caawinaad gudagale	Wikipedia:New contributors' help page
Template:Macluumaad	Template:Information
Template:Gobollada Soomaaliya	Template:Somalia topics
Template:Button	Template:Button
Template:Biological classification	Template:Biological classification
Jaamacada Lafoole	Lafoole University
Wikipedia:Babel	Wikipedia:Babel
Template:Help contents back	Template:Help contents back
Template:Wikipedia how to	Template:Wikipedia how to
Category:Abwaanada	Category:Poets
Template:Sidebar with collapsible lists	Template:Sidebar with collapsible lists
Baasaboorka Soomaaliya	Somali passport
Category:Badaha	Category:Seas
Template:No2	Template:No2
Category:Ingiriiska	Category:England
Template:Str ≥ len	Template:Str ≥ len
Category:Taariikhda Soomaaliya	Category:History of Somalia
Leilani Leeane	Leilani Leeane
Template:Country data Brazil	Template:Country data Brazil
Template:Yes2	Template:Yes2
Category:Ururada caalamiga ah	Category:International organizations
Template:Siyaasadda Soomaaliya	Template:Politics of Somalia
Category:Gobolada Soomaaliya	Category:Regions of Somalia
Category:Juquraafiga Soomaaliya	Category:Geography of Somalia
Template:Country data Somaliland	Template:Country data Somaliland
Gool	Lioness
Category:Madaxda Soomaaliya	Category:Presidents of Somalia
Category:Cilmiga bulshada	Category:Social sciences
Category:Wadamada Afrika	Category:Countries in Africa
Template:User da-3	Template:User da-3
Template:User pt-4	Template:User pt-4
Category:User so	Category:User so
Category:User so-N	Category:User so-N
Category:1542	Category:1542
Liiska Xubnaha Baarlamaanka Federaalka ee Soomaaliya	List of Members of the Federal Parliament of Somalia
Fenerbahce SK	Fenerbahçe S.K. (football)
Template:Country data United States	Template:Country data United States
Universidade Federal do Recôncavo da Bahia	Universidade Federal do Recôncavo da Bahia
Category:Farshaxanka	Category:Painters
Wikipedia:Xeerka adeegsiga sawirada	Wikipedia:Image use policy
Template:Raadiyoow	Template:Infobox radio station
Wikipedia:Habaynta Maqaalada Cusub	Wikipedia:Good article reassessment
Category:Dhirta	Category:Trees
Portal:Hiddaha iyo Dhaqanka	Portal:Culture
Wikipedia:Habaynta Maqaalada Xulka Ah	Wikipedia:Featured article review
Portal:Baayooloji	Portal:Biology
Template:Mashquul	Template:Busy
Majiyahan	Majiyohan
Category:Juquraafiga Hindiya	Category:Geography of India
Category:Jilaaga	Category:Actresses
Template:Convert/And0	Template:Convert/And0
Haatuf	Media of Somalia
Template:Weather box/cold	Template:Weather box/cold
Category:Xisbiyada Somaliland	Category:Political parties in Somaliland
Template:Taxobox colour scheme	Template:Taxobox colour scheme
Template:User information templates	Template:Userspace linking templates
Mindigale	Mindigale
Dugsiyada Dadweynaha Minneapolis	Minneapolis Public Schools
Category:Jabuuti	Category:Djibouti
Category:Ereteriya	Category:Eritrea
Category:Kiinya	Category:Kenya
Muqdisho Stadium	Mogadishu Stadium
Category:Komoros	Category:Comoros
Category:Libiya	Category:Libya
Category:Diinta Soomaaliya	Category:Religion in Somalia
Category:Bari	Category:Bari, Somalia
Category:Bakool	Category:Bakool
Category:Baay	Category:Bay, Somalia
Mustafa Maxamed Macalin	Mustafa Mohamed Moalim
Category:Banaadir	Category:Banaadir
Category:Dhaqaalaha Soomaaliya	Category:Economy of Somalia
Category:Lacagta	Category:Currency
Ri'	Nannies (How I Met Your Mother)
Category:Webiyada	Category:Rivers
Category:Juquraafiga Jabuuti	Category:Geography of Djibouti
Template:User pt	Template:User pt
Category:Togdheer	Category:Togdheer
Category:Holland	Category:Holland
Category:Soomaaliya	Category:Somalia
Category:Webiyada Soomaaliya	Category:Rivers of Somalia
Template:DecreasePositive	Template:DecreasePositive
Category:Juquraafiga Yemen	Category:Geography of Yemen
Category:Magaalooyinka Yemen	Category:Cities in Yemen
Template:Maanta	Template:Today cell
Template:Country data Djibouti	Template:Country data Djibouti
Category:User nl	Category:User nl
Category:Hay'ada laanqayrta cas	Category:International Red Cross and Red Crescent Movement
Template:Country data Federated States of Micronesia	Template:Country data Federated States of Micronesia
Template:Navbar-header	Template:Navbar-header
Category:Diffusion	Category:Diffusion
Category:Suuriya	Category:Syria
Category:Qarniyada	Category:Centuries
Category:Qarnigii 16aad	Category:16th century
Category:Qooriyada	Category:Beaches
Category:Filasoofiyaasha Jarmalka	Category:German philosophers
Category:Shabeellaha Hoose	Category:Lower Shebelle
Category:Shabeellaha Dhexe	Category:Middle Shebelle
Noor Foundation	Noor Foundation Somalia
Category:Ciidanka Soomaaliya	Category:Military of Somalia
OGAAL	Ogaal Newspaper
Cumar Maxamed Cumar	Omar Mohamed Omar
Codweyne	Oodweyne
Category:Esoteric templates	Category:Intricate templates
Cismaan Xasan Cali Caato	Osman Ali Atto
Osman Haji Mohamed	Osman Haji
Category:Harraha Afrika	Category:Lakes of Africa
Category:Madaxda Faransiiska	Category:Presidents of France
Category:Madaxda Iiraan	Category:Presidents of Iran
Category:Norway	Category:Norway
Category:Yemen	Category:Yemen
Category:Malaay	Category:Fish
Category:Mutolojiyada	Category:Mythology
Category:Qaamuus	Category:Dictionaries
Category:Axdiga Cusub	Category:New Testament
Category:Ilko	Category:Teeth
Category:Mudug	Category:Mudug
Category:Dhaqanka Soomaalida	Category:Somalian culture
Category:Wikimedia	Category:Wikimedia Foundation
Category:Radio	Category:Radio
Category:Xayawaan	Category:Animals
Category:Jamhuriyadda	Category:Republics
Category:Kushiinka Soomaalida	Category:Somalian cuisine
Category:Muqdisho	Category:Mogadishu
Category:Jilaaga barasiiliyanka	Category:Brazilian actresses
Template:Raise	Template:Raise
Category:Nugaal	Category:Nugal, Somalia
Category:Hiiraan	Category:Hiran, Somalia
Category:Bartamaha Ameerika	Category:Central America
Category:Caasimadaha	Category:Capitals
Category:Magaalooyinka Hindiya	Category:Cities and towns in India
Category:Isgaarsiinta	Category:Telecommunications
Category:Gaadiidka	Category:Transport
Category:Woqooyi Galbeed	Category:Woqooyi Galbeed
Category:Ameerikada waqooyi	Category:North America
Category:Harraha	Category:Lakes
Category:Saxaabada	Category:Sahabah
Category:Calamada	Category:Flags
Template:Flagcountry	Template:Flagcountry
Template:Macluumaad luqadda	Template:Infobox language
Category:Dimoqraadi	Category:Democracy
Kaaroot	Carrot
Qarxis	Qarhis
Quraysh	Quraysh (disambiguation)
Category:Caasimadaha afrika	Category:Capitals in Africa
Radio Garowe	Radio Garowe
Template:Infobox polygon	Template:Infobox polygon
Category:Komunistiyaasha Jarmalka	Category:German communists
Template:Culeyska atomka	Template:Periodic table (atomic weight)
Category:Geeska Afrika	Category:Horn of Africa
Category:Guurka	Category:Marriage
Template:So	Template:So icon
Category:Aadam iyo Xaawo	Category:Adam and Eve
Turdho	Turdho
Category:Lahjadaha looga hadlo Soomaaliya	Category:Languages of Somalia
Category:Caasimadaha yurub	Category:Capitals in Europe
Category:Somaliland	Category:Somaliland
Saakow	Saakow
Sabaayad	Sabaayad
Saxaqurun	Sahaqurun
Salaad Cali Jeelle	Salad Ali Jelle
Salaxleey	Salahlay
Template:Politics browsebar	Template:Politics browsebar
Template:Country data Puntland	Template:Country data Puntland
Template:POW	Template:POW
Sextube	Sextube
Template:H:title	Template:H:title
Template:Rounddown	Template:Rounddown
Template:Infobox former country/event	Template:Infobox former country/event
Portal:Dhacdooyinka Hadda/Hooyga Wararka	Portal:Current events/News Browser
Portal:Dhacdooyinka Hadda/Dhacdooyinkii Dambe	Portal:Current events/Headlines
Category:Caafimaadka	Category:Health
Shingaani	Shangani District
Shariif Xasan Sheekh Aadan	Sharif Hassan Sheikh Aden
Shibis	Shibis District
Shire Jaamac Axmed	Shire Jama Ahmed
Golaha wasiirada	Cabinet of Somalia
Lahjadaha looga hadlo Soomaaliya	Somali languages
Xiriirka Turkiga-Soomaaliya	Somalia–Turkey relations
Soomaalida Holland	Somalis in the Netherlands
Template:Country data Canada	Template:Country data Canada
Template:Clickable button 2	Template:Clickable button 2
Template:Convert/numdisp/frac	Template:Hands/numdisp/frac
Template:Convert/numdisp/frac1	Template:Hands/numdisp/frac1
Template:Coord/display/inline,title	Template:Coord/display/inline,title
Template:Flag	Template:Flag
Template:Country data Malawi	Template:Country data Malawi
Template:Country data South Yemen	Template:Country data South Yemen
Template:Country data Uganda	Template:Country data Uganda
Template:Country data Yemen	Template:Country data Yemen
Template:Lang-pl	Template:Lang-pl
Isgaadhsiinta Somaliland	Telecommunications in Somaliland
Telesom	Telesom
Category:Buuraha Soomaaliya	Category:Mountains of Somalia
Category:Maamulada Soomaaliya	Category:States of Somalia
The Narrative	The Narrative
Portal:Xisaab	Portal:Mathematics
Category:Ururka Horumarinta Dhalinyarada	Category:Youth development organizations
Wajaale	Tog Wajaale
Dalxiiska Somaliland	Tourism in Somaliland
Trojany	Trojany, Masovian Voivodeship
Waaberi	Waberi District
Xasuuqii Wagalla	Wagalla massacre
Wardhiigley	Warta Nabada District
Template:Maalin Miilaadi/Hijriyad/Qorrax	Template:Today/AD/SH/AH
Galbeedka Bari	Western Bari
Template:HMXA	Template:Featured article review
Wabxo	Wabho
Yaaqshiid	Yaqshid District
Category:Wadamada Aasiya	Category:Countries in Asia
Template:Jawiga	Template:Weather
Template:Bogag Maqaalada Xulka Ah	Template:Fapages
Portal:Siyaasadda	Portal:Politics
Portal:Qaynuun	Portal:Law
Boqol toban iyo afar Suuradood	List of surahs in the Quran
Category:Abidjan	Category:Abidjan
Tiirarka Iimaanka	Iman (concept)
Category:Antananarifo	Category:Antananarivo
Category:Awdal	Category:Awdal
Category:Bamako	Category:Bamako
Template:Colonne	Template:Multicol
Category:Filimaanta Soomaaliya	Category:Cinema of Somalia
Eray bixin	Terminology
Category:Degmooyinka Soomaaliya	Category:Districts of Somalia
Category:Jabuuti (magaalo)	Category:Djibouti (city)
Category:Esperanto	Category:Esperanto
Template:Lang-am	Template:Lang-am
Template:Lang-sv	Template:Lang-sv
Category:Garoomaha Ciyaaraha Soomaaliya	Category:Football venues in Somalia
Category:Galguduud	Category:Galguduud
Category:Gedo	Category:Gedo
Category:Taariikhda Somaliland	Category:History of Somaliland
Khilaafadii Umawiyiinta	Umayyad Caliphate
Portal:Kimistari	Portal:Chemistry
Category:Linux	Category:Linux
Category:Jubbada Hoose	Category:Lower Juba
Category:Jubbada Dhexe	Category:Middle Juba
Category:Sanaag	Category:Sanaag
Category:Soomaali Galbeed	Category:Somali Region
Category:Qabaa'ilada Soomaaliya	Category:Somali clans
Category:Sool	Category:Sool
Category:Siyaasada Soomaaliya	Category:Politics of Somalia
Category:Komunistiyaasha	Category:Communists
Category:Qiyaasaha Masaafooyinka	Category:Units of length
Category:Midabada	Category:Color
Category:Triboli	Category:Tripoli
Category:Jaamacadaha Somaliland	Category:Universities in Somaliland
Category:Jaamacadaha Soomaaliya	Category:Universities in Somalia
Category:User so-3	Category:User so-3
Category:User so-4	Category:User so-4
Category:User nl-4	Category:User nl-4
Category:Template:Maqaal Xul Ah Bogga Hore	Category:Wikipedia Today's featured article
Category:Bahalada sheeko xariirka	Category:Mermaids
Wikipedia:Habka Maqaalada Cusub	Wikipedia:Good article criteria
Template:Country data Somalia	Template:Country data Somalia
Template:Image label begin	Template:Image label begin
Category:Magaalooyinka Soomaali Galbeed	Category:Populated places in the Somali Region
Category:Suuradaha Qur'aanka	Category:Suras
Template:Tirada Maqaalada Cusub	Template:GA number
Category:User en-1	Category:User en-1
Category:Gacamada caalamka	Category:Gulfs
Category:Qabaa'ilada	Category:Clans
Universidade Fundação Mineira de Educação e Cultura	FUMEC University
Template:Turjumid	Template:Not English
Template:Infobox former country/autocat	Template:Infobox former country/autocat
Portal:Caafimaad	Portal:Medicine
Template:Afarta xilli	Template:Seasons
Wikipedia:Tutorial (Talk pages)	Wikipedia:Tutorial/Talk pages
Wikipedia:Tutorial (Keep in mind)	Wikipedia:Tutorial/Keep in mind
Hodan	Hodan District
Template:User nl-3	Template:User nl-3
Template:Madaxweyneyaashii Soomaaliya	Template:Presidents of Somalia
Guuleed Casoowe	Guled Casowe
Xasan Aadan Samatar	Hasan Adan Samatar
Afartan Xadiis	Imam Nawawi's Forty Hadith
Luqadaha Somaliland	Languages of Somaliland
Template:Taxobox name	Template:Taxobox name
Template:Goob	Template:Village pump
Template:Infobox/row	Template:Infobox/row
Template:Wayback	Template:Wayback
Wikipedia:Tutorial (Wrap-up and more info)	Wikipedia:Tutorial/Wrap-up and more info
Arag	Sight
Wikipedia:Tutorial (Registration)	Wikipedia:Tutorial/Registration
Template:IPA-it	Template:IPA-it
Template:Significant figures	Template:Significant figures
Template:Larger	Template:Larger
Maalinta xoriyada somaliland	Independence Day (Somaliland)
Nuux Ismciil Tani	Nuh Ismail Tani
Baarlamaanka Somaliland	House of Elders (Somaliland)
Template:User so-2	Template:User so-2
Template:User so-3	Template:User so-3
Template:User so-1	Template:User so-1
Template:User so	Template:User so
Template:User so-4	Template:User so-4
Template:Ku saabsan wikipedia	Template:About Wikipedia
Template:ForLoop/aux	Template:ForLoop/aux
Template:Saxaafad	Template:Journalism sidebar
Template:For year month day	Template:Age in years, months and days
Portal:Soomaaliya	Portal:Somalia
Template:Efn	Template:Efn
Template:Man/default	Template:Man/die.net
Template:Main Page banner	Template:Main Page banner
Liiska Afhayeenada Baarlamaanka Soomaaliya	List of Speakers of the Parliament of Somalia
Daahir Aadan Cilmi	Dahir Adan Elmi
Template:Element color/Actinoids	Template:Element color/Actinoids
Template:Element color/Alkaline earth metals	Template:Element color/Alkaline earth metals
Template:Table cell templates	Template:Table cell templates
Template:Taxobox/Error colour	Template:Taxobox/Error colour
Template:Weather box/colh	Template:Weather box/colh
Template:Weather box/colpastel	Template:Weather box/colpastel
Gobolka Saylac iyo Lughaya	Zeila & Lughaya State
Template:Xpda	Template:Xpda
Parvoviruses	Parvoviridae
Rooman	Roman aqueduct
Template:Documentation/template page	Template:Documentation/template page
Template:Element color/Alkali metals	Template:Element color/Alkali metals
Template:Element color/Lanthanoids	Template:Element color/Lanthanoids
Template:Element color/Nonmetals	Template:Element color/Nonmetals
Wikipedia:Editnotice	Wikipedia:Editnotice
Template:Weather box/oneline/date	Template:Weather box/oneline/date
Kim Cesarion	Kim Cesarion
Template:PAGESINCATEGORY	Template:PAGESINCATEGORY
Home cable tv hargeisa	Horn Cable Television
Template:Infobox Weather/khad	Template:Weather box/line
Template:Infobox Weather/colp	Template:Weather box/colp
Template:Infobox Weather/colt	Template:Weather box/colt
Template:Significant figures/rnd	Template:Significant figures/rnd
Template:Flagbig	Template:Flagbig
Magaca Muuse	Moses (given name)
Cali Shido Cabdi	Ali Shido Abdi
Template:Degmooyinka Soomaaliya	Template:Districts of Somalia
Huriwaa	Huriwa District
Irir Samaale	Irir Samaale
Template:Weather box/cols	Template:Weather box/cols
Template:Weather box/oneline	Template:Weather box/oneline
Template:Xpd5op3p3p3c	Template:Xpd5op3p3p3c
Template:Don't edit this line	Template:Don't edit this line
Template:Infobox number/range	Template:Infobox number/range
Template:Myprefs	Template:Myprefs
Template:Divbox/style/blue	Template:Divbox/style/blue
Template:D	Template:Em
Adnan Januzaj	Adnan Januzaj
Vizija	Vizija (band)
Wikipedia:User script sandbox	Wikipedia:User script sandbox
Template:Don't edit this line always display	Template:Don't edit this line always display
Template:Don't edit this line link	Template:Don't edit this line link
Template:Don't edit this line link target	Template:Don't edit this line link target
Yusur A.F Abraar	Yussur A.F. Abrar
Gobolada Soomaaliya	States and regions of Somalia
Template:Ethnologue17	Template:Ethnologue17
Template:Taxobox/core	Template:Taxobox/core
Cabdiweli Sheekh Axmed	Abdiweli Sheikh Ahmed
Barkhad Cabdi	Barkhad Abdi
Special:RecentChanges	Special:RecentChanges
Aqriste	Reader
Module:Navbox	Module:Navbox
Template:Biological classification/core	Template:Biological classification/core
Rasuul	Apostle
Muungaab	Hassan Mohamed Hussein
Suftu	Suftu
Sodoh	Parent-in-law
XHamster	XHamster
Category:Wabiyada Afrika	Category:Rivers of Africa
