Afrika	Africa
Kategoria:Historia e Gjermanisë	Category:History of Germany
Stampa:Coord/dec2dms/dm	Template:Coord/dec2dms/dm
Kategoria:Hoxhallarë shqiptarë	Category:Albanian imams
Kategoria:Seria A	Category:Serie A
Stampa:EST	Template:EST
Kategoria:Grand Slam	Category:Grand Slam (tennis) tournament champions
Kategoria:Kampionë të Australian Open	Category:Australian Open (tennis) champions
Kategoria:Kampionë të US Open	Category:US Open (tennis) champions
Kategoria:Kampionë të Roland Garros	Category:French Open champions
Kategoria:Nevada	Category:Nevada
Kategoria:Nebraska	Category:Nebraska
Kategoria:North Dakota	Category:North Dakota
Kategoria:New Mexico	Category:New Mexico
Kategoria:New York	Category:New York
Kategoria:New Jersey	Category:New Jersey
Kategoria:New Hampshire	Category:New Hampshire
Kategoria:Rhode Island	Category:Rhode Island
Kategoria:Louisiana	Category:Louisiana
Kategoria:Maryland	Category:Maryland
Kategoria:Maine	Category:Maine
Kategoria:Minnesota	Category:Minnesota
Kategoria:Michigan	Category:Michigan
Kategoria:Mississippi	Category:Mississippi
Kategoria:Missouri	Category:Missouri
Kategoria:Vermont	Category:Vermont
Kategoria:Virginia	Category:Virginia
Kategoria:South Dakota	Category:South Dakota
Kategoria:Idaho	Category:Idaho
Kategoria:Iowa	Category:Iowa
Kategoria:Arkansas	Category:Arkansas
Kategoria:Alaska	Category:Alaska
Kategoria:Arizona	Category:Arizona
Kategoria:Alabama	Category:Alabama
Kategoria:Oregon	Category:Oregon
Kategoria:Ohio	Category:Ohio
Kategoria:West Virginia	Category:West Virginia
Kategoria:Wisconsin	Category:Wisconsin
Kategoria:Utah	Category:Utah
Kategoria:Indiana	Category:Indiana
Kategoria:Illinois	Category:Illinois
Kategoria:Kansas	Category:Kansas
Kategoria:Kalifornia	Category:California
Kategoria:Kentucky	Category:Kentucky
Kategoria:Connecticut	Category:Connecticut
Kategoria:Colorado	Category:Colorado
Kategoria:Texas	Category:Texas
Kategoria:Pennsylvania	Category:Pennsylvania
Kategoria:Hawaii	Category:Hawaii
Mehdi Bardhi	Mehdi Bardhi
Stampa:Football squad end	Template:Football squad end
Mehmet Konica	Mehmet Konica
Mehmet Pashë Deralla	Mehmet Pashë Dërralla
Mehmet Xheka	Mehmet Xheka
Kategoria:Ngjarje të ardhshme	Category:Scheduled events
Stampa:ICDO	Template:ICDO
Kategoria:Parti politike në Kosovë	Category:Political parties in Kosovo
Kategoria:All non-free media	Category:All non-free media
Stampa:OneLegResult	Template:OneLegResult
Stampa:OneLegStart	Template:OneLegStart
Kategoria:Moda	Category:Fashion
Stampa:RUS	Template:RUS
Melçani	Melçan
Lista e shteteve anëtare në Ligën Arabe	Member states of the Arab League
Kategoria:Arkipelagë sipas detit ose oqeanit	Category:Archipelagoes by sea or ocean
Stampa:WPMILHIST Infobox style	Template:WPMILHIST Infobox style
Kategoria:Lufta e Dytë Botërore	Category:World War II
Kategoria:Lufta e Parë Botërore	Category:World War I
Mentor Xhemali	Mentor Xhemali
Kategoria:Futbollistë në AC Milan	Category:A.C. Milan players
Stampa:WEEKDAYNAME	Template:WEEKDAYNAME
Kategoria:Persona jo ekzistues	Category:Nonexistent people
Stampa:Round4-with third	Template:Round4-with third
Mesazhieri (gazetë)	Mesazhieri
Stampa:Fossil range/marker	Template:Fossil range/marker
Kategoria:Mjekë anglezë	Category:English medical doctors
Kategoria:Mjekë polakë	Category:Polish physicians
Kategoria:Rhône-Alpes	Category:Rhône-Alpes
Stampa:AUT	Template:AUT
Metropol (gazetë)	Metropol (newspaper)
Metz, West Virginia	Metz, West Virginia
Mëzez	Mezez
Stampa:ICD9	Template:ICD9
Stampa:Historia e shkencës	Template:History of science sidebar
Kategoria:Qenë	Category:Dogs
Kategoria:Universitete në Gjermani	Category:Universities in Germany
Kategoria:Filma bazuar në libër	Category:Films based on books
Kategoria:Shkrimtarë irlandezë	Category:Irish writers
Kategoria:134	Category:134
Kategoria:Filma të animuar amerikanë	Category:American animated films
Kategoria:Filma bazuar në roman	Category:Films based on novels
Kategoria:Box office	Category:Film box office
Kategoria:Filma të ardhshëm	Category:Upcoming films
Bateria prej letre	Microbial cellulose
Stampa:Periferitë e Greqisë	Template:Administrative regions of Greece
Kategoria:Albume sipas zhanrit	Category:Albums by genre
Kategoria:Tottenham Hotspur F.C.	Category:Tottenham Hotspur F.C.
Mihajas-Cirmë	Mihajas-Cirme
Kategoria:Ortodoksë grekë	Category:Church of Greece
Stampa:Skuadra FC Bayern Munich	Template:FC Bayern Munich squad
Kategoria:Organizata Islame	Category:Islamic organizations
Wikipedia:Faqja kryesore/Përvjetorët/16 shkurt	Wikipedia:Selected anniversaries/February 16
Wikipedia:Faqja kryesore/Përvjetorët/25 gusht	Wikipedia:Selected anniversaries/August 25
Wikipedia:Faqja kryesore/Përvjetorët/25 maj	Wikipedia:Selected anniversaries/May 25
Kategoria:Shkrimtarë rusë	Category:Russian writers
Kategoria:Klube futbolli në Shqipëri	Category:Football clubs in Albania
Kategoria:Shkrimtarë spanjollë	Category:Spanish writers
Stampa:Campaign	Template:Campaignbox
Kategoria:Shkrimtarë uruguaian	Category:Uruguayan writers
Kategoria:Shkrimtarë amerikanë	Category:American writers
Kategoria:Dramaturge	Category:Dramatists and playwrights
Kategoria:768	Category:768
Stampa:Provincat dhe territoret e Kanadasë	Template:Canada image map
Kategoria:AS Roma	Category:A.S. Roma
Milosao (gazetë)	Milosao (gazetë)
Stampa:Kantonet e Francës sipas departamenteve	Template:Cantons of France
Stampa:Kantone në departamentin Martinique	Template:Cantons of Martinique
Stampa:Category handler/blacklist	Template:Category handler/blacklist
Stampa:Round8	Template:Round8
Ministria e Drejtësisë e Shqipërisë	Ministry of Justice (Albania)
Stampa:WEEKDAYNUMBER	Template:WEEKDAYNUMBER
Kategoria:1066	Category:1066
Stampa:Check mark templates	Template:Check mark templates
Stampa:Skuadra Chelsea F.C.	Template:Chelsea F.C. squad
Stampa:Chembox BoilingPt	Template:Chembox BoilingPt
Stampa:Chembox EUIndex	Template:Chembox EUIndex
Stampa:Chembox ExternalMSDS	Template:Chembox ExternalMSDS
Stampa:Chembox Formula	Template:Chembox Formula
Stampa:Chembox MolarMass	Template:Chembox MolarMass
Stampa:Chembox SMILES	Template:Chembox SMILES
Stampa:Chembox UNNumber	Template:Chembox UNNumber
Stampa:Chembox image sbs	Template:Chembox image sbs
Kategoria:Manchester City F.C.	Category:Manchester City F.C.
Mirdi Limani	Mirdi Limani
Mirdita (gazetë)	Mirdita (newspaper)
Mirel Josa	Mirel Josa
Stampa:Zero	Template:Zero
Stampa:OrganicBox atom	Template:OrganicBox atom
Stampa:CHN	Template:CHN
Baden (Gjermani)	Baden
Kategoria:Vdekje 1928	Category:1928 deaths
Kategoria:Vdekje 1937	Category:1937 deaths
Kategoria:Vdekje 1950	Category:1950 deaths
Misto Mame	Misto Mame
Misto Treska	Misto Treska
Kategoria:Angolë	Category:Angola
Kategoria:Beninë	Category:Benin
Kategoria:Botsuanë	Category:Botswana
Kategoria:Burkina Faso	Category:Burkina Faso
Kategoria:Burundë	Category:Burundi
Kategoria:Xhibut	Category:Djibouti
Kategoria:Bregu i Fildishtë	Category:Ivory Coast
Kategoria:1310	Category:1310
Mjull-Bathore	Mjull Bathore
Mner i Sipërm	Mner i Siperm
Kategoria:Eritrea	Category:Eritrea
Kategoria:Gaboni	Category:Gabon
Kategoria:Gambia	Category:The Gambia
Kategoria:Guineja	Category:Guinea
Kategoria:Guinea Bisau	Category:Guinea-Bissau
Kategoria:Kamerun	Category:Cameroon
Kategoria:1382	Category:1382
Kategoria:1391	Category:1391
Kategoria:Kepi i Gjelbër	Category:Cape Verde
Kategoria:1395	Category:1395
Kategoria:Kenia	Category:Kenya
Kategoria:Komoros	Category:Comoros
Kategoria:Liberi	Category:Liberia
Kategoria:Libi	Category:Libya
Kategoria:Madagaskar	Category:Madagascar
Kategoria:Malevi	Category:Malawi
Kategoria:Mal (shtet)	Category:Mali
Kategoria:Maroku	Category:Morocco
Kategoria:Trashëgimi botërore në Kanada	Category:World Heritage Sites in Canada
Kategoria:Mauritani	Category:Mauritania
Kategoria:Mauritius	Category:Mauritius
Kategoria:Vdekje 1449	Category:1449 deaths
Kategoria:Mozambik	Category:Mozambique
Kategoria:Namibi	Category:Namibia
Kategoria:Vdekje 1463	Category:1463 deaths
Kategoria:Niger	Category:Niger
Kategoria:Republika e Kongos	Category:Republic of the Congo
Mokra (gazetë)	Mokra (newspaper)
Kategoria:Ruandë	Category:Rwanda
Stampa:Software-screenshot	Template:Non-free software screenshot
Kategoria:Vdekje 1512	Category:1512 deaths
Kategoria:Academy Awards sipas vitit	Category:Academy Awards ceremonies
Kategoria:Vdekje 1576	Category:1576 deaths
Stampa:Kalendari kinez/cikli	User:Python eggs/Chinese calendar/cycle
Kategoria:1610	Category:1610
Kategoria:Vdekje 1610	Category:1610 deaths
Roosendaal	Roosendaal
Kategoria:Gjeografia e Polonisë	Category:Geography of Poland
Kategoria:Vdekje 1647	Category:1647 deaths
Kategoria:1674	Category:1674
Kategoria:Deti Adriatik	Category:Adriatic Sea
Kategoria:Histori natyrore sipas shtetit	Category:Natural history by country
Kategoria:Histori natyrore sipas kontinenteve	Category:Natural history by continent
Kategoria:Gjitarët sipas vendndodhjes	Category:Mammals by location
Kategoria:Revolucioni rus	Category:Russian Revolution
Kategoria:Lumenj në Poloni	Category:Rivers of Poland
Morinë	Morinë
Stampa:ENG	Template:ENG
Kategoria:Vdekje 2011	Category:2011 deaths
Kategoria:Delaware	Category:Delaware
Kategoria:Georgia	Category:Georgia (U.S. state)
Kategoria:Montana	Category:Montana
Kategoria:Këngëtarë italianë	Category:Italian singers
Stampa:Bashkoji	Template:Merge
Kategoria:Tennessee	Category:Tennessee
Kategoria:Biota në Evropë	Category:Biota of Europe
Stampa:Citim	Template:Citation
Stampa:Rajonet e Francës	Template:Regions of France
Kategoria:Uji dhe mjedisi	Category:Water and the environment
Kategoria:1029	Category:1029
Stampa:Rquote	Template:Reduced pull quote
Kategoria:Vdekje 1541	Category:1541 deaths
Kategoria:1728	Category:1728
Kategoria:1731	Category:1731
Kategoria:1732	Category:1732
Kategoria:1733	Category:1733
Kategoria:1743	Category:1743
Kategoria:1749	Category:1749
Kategoria:1750	Category:1750
Kategoria:Vdekje 1750	Category:1750 deaths
Kategoria:1753	Category:1753
Stampa:Shtetet në Amerikë Jugore	Template:Countries of South America
Kategoria:1756	Category:1756
Kategoria:1758	Category:1758
Kategoria:1759	Category:1759
Kategoria:1760	Category:1760
Kategoria:1761	Category:1761
Kategoria:1762	Category:1762
Kategoria:1763	Category:1763
Kategoria:1768	Category:1768
Kategoria:1770	Category:1770
Kategoria:1772	Category:1772
Kategoria:1773	Category:1773
Kategoria:1774	Category:1774
Kategoria:1776	Category:1776
Kategoria:1777	Category:1777
Kategoria:1782	Category:1782
Kategoria:1784	Category:1784
Kategoria:1786	Category:1786
Kategoria:1788	Category:1788
Kategoria:1790	Category:1790
Kategoria:1791	Category:1791
Kategoria:Vdekje 1791	Category:1791 deaths
Kategoria:1792	Category:1792
Kategoria:1794	Category:1794
Kategoria:1795	Category:1795
Kategoria:1798	Category:1798
Kategoria:1799	Category:1799
Kategoria:1800	Category:1800
Kategoria:Vdekje 1800	Category:1800 deaths
Kategoria:1801	Category:1801
Kategoria:1802	Category:1802
Kategoria:Lindje 1802	Category:1802 births
Kategoria:1803	Category:1803
Kategoria:Vdekje 1803	Category:1803 deaths
Kategoria:1804	Category:1804
Kategoria:Vdekje 1804	Category:1804 deaths
Kategoria:1805	Category:1805
Kategoria:Vdekje 1805	Category:1805 deaths
Kategoria:1806	Category:1806
Kategoria:Vdekje 1806	Category:1806 deaths
Kategoria:1807	Category:1807
Kategoria:Vdekje 1807	Category:1807 deaths
Muhamet Tartari	Muhamet Tartari
Kategoria:1809	Category:1809
Kategoria:1810	Category:1810
Kategoria:Vdekje 1810	Category:1810 deaths
Kategoria:1811	Category:1811
Kategoria:Lindje 1811	Category:1811 births
Kategoria:Pashallarë	Category:Pashas
Kategoria:House muzika	Category:House music
Kategoria:1813	Category:1813
Kategoria:1814	Category:1814
Kategoria:1815	Category:1815
Kategoria:Vdekje 1815	Category:1815 deaths
Kategoria:1816	Category:1816
Kategoria:Vdekje 1816	Category:1816 deaths
Kategoria:Vdekje 1817	Category:1817 deaths
Kategoria:1818	Category:1818
Kategoria:Vdekje 1818	Category:1818 deaths
Kategoria:1819	Category:1819
Kategoria:1820	Category:1820
Kategoria:Vdekje 1820	Category:1820 deaths
Kategoria:Vdekje 1821	Category:1821 deaths
Kategoria:BitTorrent	Category:BitTorrent
Kategoria:1823	Category:1823
Muharrem Bajraktari	Muharrem Bajraktari
Kategoria:Vdekje 1824	Category:1824 deaths
Kategoria:Vdekje 1825	Category:1825 deaths
Kategoria:1827	Category:1827
Kategoria:Vdekje 1828	Category:1828 deaths
Kategoria:1830	Category:1830
Kategoria:Vdekje 1831	Category:1831 deaths
Kategoria:Vdekje 1832	Category:1832 deaths
Kategoria:1834	Category:1834
Mukaj (Bërxullë)	Mukaj
Kategoria:Vdekje 1834	Category:1834 deaths
Kategoria:1835	Category:1835
Kategoria:1836	Category:1836
Kategoria:Vdekje 1836	Category:1836 deaths
Kategoria:Vdekje 1837	Category:1837 deaths
Kategoria:1838	Category:1838
Kategoria:1839	Category:1839
Kategoria:1840	Category:1840
Kategoria:Vdekje 1840	Category:1840 deaths
Kategoria:Vdekje 1841	Category:1841 deaths
Kategoria:1842	Category:1842
Kategoria:Vdekje 1842	Category:1842 deaths
Kategoria:1843	Category:1843
Kategoria:Vdekje 1843	Category:1843 deaths
Kategoria:Vdekje 1844	Category:1844 deaths
Kategoria:Vdekje 1845	Category:1845 deaths
Kategoria:1846	Category:1846
Kategoria:Vdekje 1846	Category:1846 deaths
Kategoria:1847	Category:1847
Kategoria:Vdekje 1847	Category:1847 deaths
Kategoria:1848	Category:1848
Kategoria:1849	Category:1849
Kategoria:Vdekje 1849	Category:1849 deaths
Kategoria:Vdekje 1850	Category:1850 deaths
Kategoria:1851	Category:1851
Kategoria:1852	Category:1852
Mullet (Petrelë)	Mullet, Albania
Kategoria:1853	Category:1853
Kategoria:Vdekje 1853	Category:1853 deaths
Kategoria:1854	Category:1854
Kategoria:Vdekje 1854	Category:1854 deaths
Kategoria:Vdekje 1855	Category:1855 deaths
Kategoria:1856	Category:1856
Kategoria:Vdekje 1856	Category:1856 deaths
Kategoria:1857	Category:1857
Kategoria:Vdekje 1857	Category:1857 deaths
Kategoria:1858	Category:1858
Kategoria:Vdekje 1858	Category:1858 deaths
Kategoria:1859	Category:1859
Kategoria:Vdekje 1859	Category:1859 deaths
Kategoria:1860	Category:1860
Kategoria:Vdekje 1860	Category:1860 deaths
Kategoria:1861	Category:1861
Kategoria:Vdekje 1861	Category:1861 deaths
Kategoria:1862	Category:1862
Kategoria:Vdekje 1862	Category:1862 deaths
Kategoria:1863	Category:1863
Kategoria:1864	Category:1864
Kategoria:1865	Category:1865
Kategoria:Vdekje 1865	Category:1865 deaths
Kategoria:1866	Category:1866
Kategoria:Vdekje 1866	Category:1866 deaths
Kategoria:Vdekje 1867	Category:1867 deaths
Kategoria:1868	Category:1868
Kategoria:1869	Category:1869
Kategoria:Vdekje 1869	Category:1869 deaths
Kategoria:1870	Category:1870
Kategoria:Vdekje 1870	Category:1870 deaths
Kategoria:1871	Category:1871
Kategoria:1872	Category:1872
Kategoria:Vdekje 1872	Category:1872 deaths
Kategoria:Vdekje 1873	Category:1873 deaths
Kategoria:1874	Category:1874
Mumajes	Mumajes
Kategoria:1875	Category:1875
Kategoria:1876	Category:1876
Kategoria:Vdekje 1876	Category:1876 deaths
Kategoria:1877	Category:1877
Kategoria:Vdekje 1877	Category:1877 deaths
Kategoria:Vdekje 1878	Category:1878 deaths
Kategoria:1879	Category:1879
Kategoria:Vdekje 1879	Category:1879 deaths
Kategoria:1880	Category:1880
Kategoria:1881	Category:1881
Kategoria:1882	Category:1882
Kategoria:1883	Category:1883
Kategoria:1884	Category:1884
Kategoria:1885	Category:1885
Kategoria:Vdekje 1885	Category:1885 deaths
Kategoria:1886	Category:1886
Kategoria:Vdekje 1886	Category:1886 deaths
Kategoria:1887	Category:1887
Kategoria:Vdekje 1887	Category:1887 deaths
Kategoria:1889	Category:1889
Kategoria:Vdekje 1889	Category:1889 deaths
Kategoria:1890	Category:1890
Mundo de juguete	Mundo de juguete
Kategoria:Vdekje 1890	Category:1890 deaths
Kategoria:1891	Category:1891
Kategoria:Vdekje 1891	Category:1891 deaths
Kategoria:1892	Category:1892
Kategoria:Vdekje 1892	Category:1892 deaths
Kategoria:1893	Category:1893
Kategoria:Vdekje 1893	Category:1893 deaths
Kategoria:1894	Category:1894
Kategoria:Vdekje 1894	Category:1894 deaths
Kategoria:1895	Category:1895
Kategoria:Vdekje 1895	Category:1895 deaths
Kategoria:Vdekje 1896	Category:1896 deaths
Kategoria:1897	Category:1897
Kategoria:Vdekje 1897	Category:1897 deaths
Kategoria:Vdekje 1898	Category:1898 deaths
Njësitë bashkiake e Tiranës	Municipal Units of Tirana
Kategoria:1899	Category:1899
Kategoria:Vdekje 1899	Category:1899 deaths
Kategoria:Vdekje 1900	Category:1900 deaths
Kategoria:Vdekje 1901	Category:1901 deaths
Kategoria:Vdekje 1905	Category:1905 deaths
Kategoria:Vdekje 1906	Category:1906 deaths
Kategoria:Vdekje 1908	Category:1908 deaths
Kategoria:Vdekje 1909	Category:1909 deaths
Kategoria:Vdekje 1910	Category:1910 deaths
Kategoria:Vdekje 1912	Category:1912 deaths
Kategoria:Vdekje 1913	Category:1913 deaths
Kategoria:Vdekje 1914	Category:1914 deaths
Kategoria:Vdekje 1915	Category:1915 deaths
Kategoria:Vdekje 1916	Category:1916 deaths
Kategoria:Vdekje 1917	Category:1917 deaths
Kategoria:Vdekje 1918	Category:1918 deaths
Kategoria:Vdekje 1919	Category:1919 deaths
Kategoria:Vdekje 1920	Category:1920 deaths
Kategoria:Vdekje 1921	Category:1921 deaths
Kategoria:Vdekje 1923	Category:1923 deaths
Kategoria:Vdekje 1925	Category:1925 deaths
Kategoria:Vdekje 1926	Category:1926 deaths
Kategoria:Vdekje 1927	Category:1927 deaths
Kategoria:Vdekje 1932	Category:1932 deaths
Kategoria:Vdekje 1935	Category:1935 deaths
Kategoria:Vdekje 1936	Category:1936 deaths
Kategoria:Vdekje 1939	Category:1939 deaths
Kategoria:Vdekje 1940	Category:1940 deaths
Kategoria:Vdekje 1941	Category:1941 deaths
Kategoria:Vdekje 1944	Category:1944 deaths
Kategoria:Vdekje 1948	Category:1948 deaths
Kategoria:Vdekje 1951	Category:1951 deaths
Kategoria:Vdekje 1952	Category:1952 deaths
Kategoria:Vdekje 1953	Category:1953 deaths
Kategoria:Vdekje 1954	Category:1954 deaths
Kategoria:Vdekje 1955	Category:1955 deaths
Kategoria:Vdekje 1956	Category:1956 deaths
Kategoria:Vdekje 1957	Category:1957 deaths
Kategoria:Vdekje 1958	Category:1958 deaths
Kategoria:1961	Category:1961
Kategoria:1964	Category:1964
Kategoria:Vdekje 1964	Category:1964 deaths
Kategoria:1965	Category:1965
Kategoria:Vdekje 1965	Category:1965 deaths
Kategoria:1966	Category:1966
Kategoria:1967	Category:1967
Kategoria:Vdekje 1967	Category:1967 deaths
Kategoria:Vdekje 1968	Category:1968 deaths
Kategoria:1969	Category:1969
Kategoria:1970	Category:1970
Kategoria:Vdekje 1970	Category:1970 deaths
Kategoria:Vdekje 1971	Category:1971 deaths
Kategoria:1972	Category:1972
Kategoria:Vdekje 1972	Category:1972 deaths
Kategoria:1973	Category:1973
Kategoria:Vdekje 1973	Category:1973 deaths
Kategoria:1974	Category:1974
Kategoria:1975	Category:1975
Kategoria:1976	Category:1976
Kategoria:Vdekje 1977	Category:1977 deaths
Kategoria:1978	Category:1978
Kategoria:1979	Category:1979
Kategoria:1980	Category:1980
Kategoria:1981	Category:1981
Kategoria:1982	Category:1982
Kategoria:Vdekje 1982	Category:1982 deaths
Kategoria:1983	Category:1983
Kategoria:Vdekje 1983	Category:1983 deaths
Kategoria:1984	Category:1984
Kategoria:Vdekje 1984	Category:1984 deaths
Kategoria:1985	Category:1985
Kategoria:Vdekje 1985	Category:1985 deaths
Kategoria:1986	Category:1986
Kategoria:1987	Category:1987
Kategoria:Vdekje 1987	Category:1987 deaths
Kategoria:1988	Category:1988
Kategoria:1989	Category:1989
Kategoria:Vdekje 1989	Category:1989 deaths
Kategoria:1990	Category:1990
Kategoria:Vdekje 1990	Category:1990 deaths
Kategoria:1991	Category:1991
Muriqan	Muriqan
Kategoria:1992	Category:1992
Kategoria:1993	Category:1993
Kategoria:1994	Category:1994
Kategoria:1995	Category:1995
Kategoria:Vdekje 1995	Category:1995 deaths
Kategoria:1996	Category:1996
Kategoria:Vdekje 1996	Category:1996 deaths
Kategoria:1997	Category:1997
Kategoria:Vdekje 1997	Category:1997 deaths
Kategoria:1999	Category:1999
Kategoria:2000	Category:2000
Kategoria:Vdekje 2000	Category:2000 deaths
Kategoria:2001	Category:2001
Kategoria:Vdekje 2001	Category:2001 deaths
Kategoria:2002	Category:2002
Kategoria:Vdekje 2002	Category:2002 deaths
Kategoria:Vdekje 2003	Category:2003 deaths
Kategoria:2004	Category:2004
Kategoria:Vdekje 2004	Category:2004 deaths
Kategoria:2005	Category:2005
Kategoria:2006	Category:2006
Kategoria:Vdekje 2006	Category:2006 deaths
Kategoria:2007	Category:2007
Kategoria:2008	Category:2008
Kategoria:2009	Category:2009
Kategoria:2010	Category:2010
Kategoria:2011	Category:2011
Murt	Murt, Albania
Kategoria:Ekonomia e shteteve	Category:Economies by country
Musa Demi	Musa Demi
Kategoria:Shkenca dhe teknologjia sipas shtetit	Category:Science and technology by country
Kategoria:Uji sipas vendit	Category:Water by country
Muzeu arkeologjik i Apolonisë	Museum of Apollonia
Kategoria:Biota sipas shtetit	Category:Biota by country
Kategoria:Ishuj sipas shteteve	Category:Islands by country
Kategoria:Hidrologji sipas vendit	Category:Bodies of water by country
Mushqetë	Mushqeta
Kategoria:Liqene sipas shteteve	Category:Lakes by country
Mustafa Agë Hanxhiu	Mustafa Hanxhiu
Mustafakoçaj	Mustafakoçaj
Stampa:Country data Republika e Venecias	Template:Country data Republic of Venice
Kategoria:Ekonomia e Gjermanisë	Category:Economy of Germany
Kategoria:Ekonomia e Shqipërisë	Category:Economy of Albania
Kategoria:Historia e Greqisë	Category:History of Greece
Shqefari	Myloi
Kategoria:Portalet e përmbajtjes	Category:Content portals
Myqerem Fuga	Myqerem Fuga
Kategoria:Historia e Serbisë	Category:History of Serbia
Kategoria:Historia e Azerbajxhanit	Category:History of Azerbaijan
Kategoria:Mjedisi në Evropë	Category:Environment of Europe
Mësuesi (gazetë)	Mësuesi
Kategoria:Media në Kosovë	Category:Kosovar media
Kategoria:Mjedis sipas kontinentit	Category:Environment by continent
Kategoria:Politika në Maqedoni	Category:Politics of the Republic of Macedonia
Kategoria:Politika në Kosovë	Category:Politics of Kosovo
Kategoria:Historia natyrore e Evropës	Category:Natural history of Europe
Kategoria:Historia e Kanadasë	Category:History of Canada
Kategoria:Sport në Gjermani	Category:Sport in Germany
Naim Maloku	Naim Maloku
Kategoria:Sporte në Shqipëri	Category:Sport in Albania
Kategoria:Sporte në Kosovë	Category:Sport in Kosovo
Stampa:ISSN	Template:ISSN
Stampa:User ar-0	Template:User ar-0
Namazgjahu (Elbasan)	Namazgjah, Elbasan
Kategoria:Futboll në Shqipëri	Category:Football in Albania
Kategoria:Futbolli në Kosovë	Category:Football in Kosovo
Kategoria:Gjeografia e Danimarkës	Category:Geography of Denmark
Kategoria:Gjeografia e Republikës së Maqedonisë	Category:Geography of the Republic of Macedonia
Kategoria:Kategori sipas detit ose oqeanit	Category:Categories by sea or ocean
Stampa:User ar-4	Template:User ar-4
Kategoria:Kategori sipas shtrirjes së ujit	Category:Categories by body of water
Stampa:User az-2	Template:User az-2
Stampa:User be	Template:User be
Kategoria:Gjeografia e Brazilit	Category:Geography of Brazil
Stampa:User bs	Template:User bs
Kategoria:Gjeografia e Serbisë	Category:Geography of Serbia
Stampa:User ca-2	Template:User ca-2
Stampa:User ca-3	Template:User ca-3
Stampa:User cs-3	Template:User cs-3
Kategoria:Lumenj	Category:Rivers
Stampa:User fa-2	Template:User fa-2
Stampa:User fa-3	Template:User fa-3
Stampa:User fa-4	Template:User fa-4
Nard Ndoka	Nard Ndoka
Kategoria:Ngushtica sipas vendit	Category:Straits by country
Nartë	Nartë
Kategoria:Filma 1967	Category:1967 films
Kategoria:Njësi administrative në Gjermani	Category:Subdivisions of Germany
Nasip Naço	Nasip Naço
Kategoria:Njësi administrative në Rumani	Category:Subdivisions of Romania
Stampa:User pl-2	Template:User pl-2
Kategoria:Njësi administrative në Zvicër	Category:Subdivisions of Switzerland
Stampa:JULIANDAY.JULIAN	Template:JULIANDAY.JULIAN
Kategoria:Fizikanë serbë	Category:Serbian physicists
Stampa:User pt	Template:User pt
Kategoria:Lumenj në Rusi	Category:Rivers of Russia
Stampa:User ru-1	Template:User ru-1
Kategoria:Lumenj në Bosnje dhe Hercegovinë	Category:Rivers of Bosnia and Herzegovina
Kategoria:Lumenj në Serbi	Category:Rivers of Serbia
Kategoria:Lumenj në Estoni	Category:Rivers of Estonia
Kategoria:Lumenj në Çeki	Category:Rivers of the Czech Republic
Stampa:User tr-1	Template:User tr-1
Stampa:User tr-3	Template:User tr-3
Kategoria:Shkencëtarë sipas nacionalitetit	Category:Scientists by nationality
Stampa:User zh-1	Template:User zh-1
Stampa:User zh-2	Template:User zh-2
Stampa:User zh-3	Template:User zh-3
Stampa:User zh-4	Template:User zh-4
Kategoria:20th Century Fox	Category:20th Century Fox
Kategoria:Çiklistë sipas kombësisë	Category:Cyclists by nationality
Kategoria:Transporti në Shqipëri	Category:Transport in Albania
Muzeu Kombëtar i Artit mesjetar Korçë	National Museum of Medieval Art
Kategoria:Njësi administrative në Mal të Zi	Category:Subdivisions of Montenegro
Kategoria:Zambia	Category:Zambia
Kategoria:Njësi administrative në Bullgari	Category:Subdivisions of Bulgaria
Kategoria:Senegal	Category:Senegal
Kategoria:Njësi administrative në Shqipëri	Category:Subdivisions of Albania
Partia e Unitetit Kombëtar	National Unity Party (Albania)
Kategoria:Historia e Suedisë	Category:History of Sweden
Stampa:PD-USGov-CIA-WF	Template:PD-USGov-CIA-WF
Kupa Mbarëkombëtare Futsal	Nationwide Futsal Cup
Kategoria:Feja në Azerbajxhan	Category:Religion in Azerbaijan
Navene Koperweis	Navene Koperweis
Kategoria:Sejshell	Category:Seychelles
Kategoria:Siera Leone	Category:Sierra Leone
Kategoria:Zimbabve	Category:Zimbabwe
Kategoria:Futboll në Bolivi	Category:Football in Bolivia
Kategoria:Futboll në Azerbajxhani	Category:Football in Azerbaijan
Kategoria:Çmim muzike	Category:Music awards
Kategoria:Futboll në Itali	Category:Football in Italy
Stampa:Country data YUG	Template:Country data Yugoslavia
Nazmi Mehmeti	Nazmi Mehmeti
Kategoria:Futboll në Angli	Category:Football in England
Ndue Marashi	Ndue Marashi
Ndue Paluca	Ndue Paluca
Ndue Ukaj	Ndue Ukaj
Kategoria:Gjeografia e Malit të Zi	Category:Geography of Montenegro
Nebi Sefa	Nebi Sefa
Kategoria:Gjeografia e Shqipërisë	Category:Geography of Albania
Kategoria:Somali	Category:Somalia
Stampa:Zonat Kohore të Evropës	Template:Time zones of Europe
Kategoria:Cuscuta	Category:Cuscuta
Kategoria:Çadë	Category:Chad
Kategoria:Ugandë	Category:Uganda
Kategoria:Afrikë Qendrore	Category:Central African Republic
Kategoria:Lumenj në Holandë	Category:Rivers of the Netherlands
